Committee symbol,Lamas_code,settlement name,settlement name_Heb,settlement ID,BZB,Voters,Rejected,Accepted,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
18,1286,SEGEV-SHALOM,שגב-שלום,1286,4988,3057,33,3024,4,1,2898,0,1,0,1,2,0,0,1,0,3,0,12,2,13,20,14,2,3,0,34,2,0,1,1,2,1,2,1,3
18,1287,#N/A,שני,1287,467,329,2,327,13,1,0,0,0,0,1,74,0,2,0,0,0,0,0,16,48,73,10,10,0,0,76,0,0,0,0,0,0,0,1,2
5,1288,GIV'AT ELA,גבעת אלה,1288,1628,1204,0,1204,101,5,3,0,0,0,1,20,0,2,0,0,0,0,0,3,37,97,204,0,0,0,728,0,0,0,0,0,0,0,0,3
10,1290,ZEMER,זמר,1290,4674,2858,17,2841,16,0,2637,0,0,0,0,3,1,1,0,0,0,0,19,2,1,8,62,0,7,0,50,0,1,0,1,3,2,0,0,27
18,1291,KEMEHIN,כמהין,1291,233,179,2,177,27,0,0,0,0,0,10,18,0,0,0,0,0,0,0,3,9,13,21,0,0,0,76,0,0,0,0,0,0,0,0,0
6,1292,JUDEIDE-MAKER,ג'דיידה-מכר,1292,14283,9027,60,8967,83,1,8445,0,2,0,3,11,2,3,3,1,3,0,110,4,6,35,78,0,3,0,96,2,2,4,1,10,8,5,2,44
4,1293,GIV'AT AVNI,גבעת אבני,1293,1668,1158,5,1153,74,9,1,0,0,0,0,71,0,0,0,0,0,0,0,12,44,434,25,0,0,0,435,0,1,1,0,0,0,0,3,43
3,1294,OR HAGANUZ,אור הגנוז,1294,272,183,1,182,0,81,0,0,0,0,0,2,0,0,0,0,0,0,0,21,0,21,0,0,0,0,2,0,0,0,0,0,0,0,0,55
6,1295,YANUH-JAT,יאנוח-ג'ת,1295,4536,2602,22,2580,59,0,61,2,1,0,1,79,0,0,0,0,0,0,0,1,508,722,33,0,0,0,985,0,0,1,0,1,0,0,2,124
6,1296,KISRA-SUMEI,כסרא-סמיע,1296,5608,1807,14,1793,246,1,123,0,0,0,0,159,0,0,1,0,0,0,2,13,389,71,75,0,0,0,706,0,0,1,0,0,2,1,0,3
3,1297,KEFAR HANANYA,כפר חנניה,1297,522,387,1,386,25,2,0,0,0,0,2,43,0,0,0,0,0,0,0,7,17,157,15,0,0,0,108,0,0,0,0,0,0,0,0,10
18,1303,HURA,חורה,1303,7858,3543,39,3504,169,1,2953,0,2,0,2,2,1,3,0,5,0,0,5,1,4,47,62,17,63,0,129,0,3,0,4,4,4,6,1,16
12,1304,SHOHAM,שוהם,1304,15567,11955,18,11937,907,31,9,3,0,0,17,1291,0,8,0,0,0,0,0,126,503,2612,563,1,0,0,5647,4,1,0,0,0,0,0,2,212
11,1309,EL'AD,אלעד,1309,20458,17547,114,17433,13,6353,0,0,0,0,2,753,1,1,0,1,0,0,0,622,10,986,4,0,0,0,53,2,2,0,0,0,0,0,2,8628
12,1310,LAPPID,לפיד,1310,1813,1376,2,1374,141,23,4,0,0,0,5,75,0,1,0,0,0,0,0,13,61,232,110,0,0,0,698,1,1,0,0,1,0,0,0,8
18,1311,AVSHALOM,אבשלום,1311,247,157,2,155,3,3,0,0,0,0,2,0,0,0,0,1,0,0,0,2,78,35,3,1,1,0,26,0,0,0,0,0,0,0,0,0
4,1313,PORIYYA ILLIT,פוריה עילית,1313,855,558,5,553,39,5,6,0,0,0,0,25,0,2,0,0,0,0,0,10,45,253,13,0,0,0,132,0,0,0,0,0,0,0,10,13
6,1314,NEWE ZIV,נווה זיו,1314,532,406,2,404,32,0,1,0,0,0,0,30,0,1,0,0,0,0,0,6,24,110,14,0,0,0,171,0,0,0,0,0,0,0,0,15
19,1315,MATTAN,מתן,1315,2526,1902,7,1895,179,4,3,0,1,0,5,48,0,2,0,0,0,0,0,6,89,284,168,0,0,0,1091,0,0,1,0,0,0,1,0,13
9,1316,AL-ARYAN,אל-עריאן,1316,127,91,1,90,4,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,0,2,0,1,0,0,0,0,0,0,0
6,1317,DEMEIDE,דמיידה,1317,315,200,1,199,0,0,165,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,12,0,0,0,14,0,0,0,0,0,0,1,0,0
10,1319,BAT HEFER,בת חפר,1319,4009,2929,6,2923,251,13,4,0,0,0,4,104,0,6,0,0,0,0,0,23,143,491,203,1,0,0,1652,1,0,0,0,0,0,0,0,27
9,1320,EIN HOD,עין חוד,1320,193,116,4,112,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1321,KHAWALED,ח'ואלד,1321,491,256,4,252,7,0,200,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,4,0,0,0,29,0,1,0,0,2,1,1,0,2
17,1323,BAT HADAR,בת הדר,1323,502,401,2,399,42,5,1,0,0,0,5,22,0,0,0,0,0,0,0,4,17,165,7,0,0,0,113,0,0,0,0,0,0,0,0,18
10,1324,ARSUF,ארסוף,1324,123,74,0,74,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,15,0,0,0,37,0,0,0,0,0,0,0,0,0
9,1326,BASMA,"בסמ""ה",1326,6530,3659,36,3623,25,0,3334,0,0,0,0,3,0,1,2,0,0,0,21,3,2,22,138,0,6,0,52,1,1,0,0,3,2,2,1,4
9,1327,MA'ALE IRON,מעלה עירון,1327,9736,4722,37,4685,28,1,4430,0,0,0,0,1,0,0,0,2,1,0,21,1,3,31,67,1,5,0,46,0,1,1,0,4,1,0,0,40
5,1330,AHUZZAT BARAQ,אחוזת ברק,1330,1691,1252,7,1245,84,2,0,1,1,0,2,52,0,4,0,0,1,0,0,19,85,419,33,0,0,0,514,0,0,1,0,0,0,0,6,21
6,1331,KAMANE,כמאנה,1331,1026,556,1,555,3,9,460,0,0,0,0,2,0,0,0,0,0,0,7,0,1,6,4,2,9,0,28,0,0,0,0,1,0,1,0,22
6,1332,HUSSNIYYA,חוסנייה,1332,539,275,4,271,1,0,189,0,1,0,0,0,0,0,0,1,0,0,6,0,0,1,3,0,0,0,66,0,1,0,0,0,1,0,0,1
12,1333,NOF AYYALON,נוף איילון,1333,1709,1369,3,1366,14,60,0,0,0,0,0,969,0,0,0,0,0,0,0,111,4,135,0,0,0,0,21,1,1,0,0,0,0,0,0,50
6,1334,RAS AL-EIN,ראס אל-עין,1334,264,189,1,188,7,1,103,0,0,0,0,0,0,0,1,1,0,0,1,1,8,3,2,0,0,0,60,0,0,0,0,0,0,0,0,0
6,1335,ARAB AL NAIM,ערב אל נעים,1335,507,258,14,244,2,0,58,0,0,0,1,0,0,0,0,0,0,0,1,0,0,126,6,0,0,0,39,0,1,0,0,0,5,2,0,3
13,1336,IRUS,אירוס,1336,381,324,0,324,20,2,0,0,0,0,0,19,0,0,0,0,0,0,0,1,14,90,16,0,0,0,160,0,1,0,0,0,0,0,0,1
5,1337,SHIMSHIT,שמשית,1337,1806,1325,3,1322,158,4,1,0,0,0,0,26,0,0,0,0,0,0,0,5,37,121,150,0,0,0,816,0,0,0,0,0,0,0,0,4
3,1338,KADDITA,כדיתה,1338,128,64,1,63,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,24,11,0,0,0,11,0,1,0,0,0,0,0,0,0
18,1340,MERHAV AM,מרחב עם,1340,185,157,0,157,3,1,0,1,0,0,0,103,0,0,0,0,0,0,0,14,1,18,0,0,0,0,4,1,0,0,0,0,0,0,0,11
18,1342,ABU QUREINAT,אבו קרינאת (יישוב),1342,554,291,2,289,25,1,186,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,1,0,0,0,65,1,0,0,0,0,0,0,0,0
18,1343,MAKCHUL,מכחול,1343,413,264,7,257,16,0,200,0,1,0,0,0,0,0,0,2,0,0,0,0,1,3,5,0,2,0,20,0,0,0,0,1,0,4,0,2
18,1344,GEVA'OT BAR,גבעות בר,1344,576,479,2,477,51,1,0,0,0,0,0,71,0,1,0,0,0,0,0,1,23,128,8,0,0,0,189,0,0,0,0,0,0,0,0,4
19,1345,ZUR YIZHAQ,צור יצחק,1345,3424,2851,6,2845,195,4,2,2,1,0,0,124,0,6,0,0,0,0,0,28,150,474,160,2,0,0,1643,0,2,0,0,0,0,1,1,50
18,1346,TARABIN AS-SANI,תראבין א-צאנע(ישוב),1346,574,210,5,205,5,1,115,0,0,0,0,1,0,0,0,1,0,0,3,2,0,63,1,0,2,0,8,0,0,0,0,0,0,0,1,2
18,1347,QASR A-SIR,קצר א-סר,1347,1221,927,4,923,2,0,879,0,0,0,0,0,0,0,1,0,0,0,1,1,1,7,5,1,1,0,16,2,0,0,1,0,0,2,2,1
18,1348,BIR HADAGE,ביר הדאג',1348,1176,946,8,938,1,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,5,1,0,3,0,1,1,0,1,0
18,1349,DERIG'AT,דריג'את,1349,541,360,1,359,3,1,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,0,1,0,27,0,0,1,0,0,0,0,0,2
18,1358,UMM BATIN,אום בטין,1358,1960,1089,11,1078,4,0,988,1,0,0,0,1,0,0,0,1,0,0,0,1,2,5,10,0,20,0,38,2,0,0,0,0,1,0,1,3
18,1359,AL SAYYID,אל סייד,1359,1718,711,16,695,12,0,176,0,2,0,0,1,0,0,0,2,0,0,2,0,0,23,42,1,260,0,157,2,0,0,0,0,3,1,0,11
18,1360,SA'WA,סעוה,1360,899,374,6,368,3,0,268,0,1,0,0,0,0,0,0,0,1,0,2,1,1,5,6,1,1,0,58,0,0,1,1,1,0,2,0,15
10,1361,BAT HEN,בת חן,1361,423,324,4,320,42,2,0,0,2,0,0,6,0,0,0,0,0,0,0,0,15,37,20,0,0,0,190,0,0,0,0,0,0,1,0,5
18,1363,BNE NETSARIM,בני נצרים,1363,299,250,3,247,0,52,0,0,0,0,1,139,0,0,0,0,0,0,0,39,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,2
18,1364,SHLOMIT,שלומית,1364,113,95,0,95,0,2,0,0,0,0,0,59,0,0,0,0,0,0,0,23,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4
17,1365,ELIAV,אליאב,1365,198,166,0,166,27,2,1,0,0,0,0,49,1,0,0,0,0,0,0,0,0,12,5,0,0,0,68,0,0,0,0,1,0,0,0,0
18,1366,NAVE,נווה,1366,315,271,5,266,0,125,0,0,0,0,0,97,0,0,0,0,0,0,0,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6
18,1367,KOCHLEA,כחלה,1367,243,176,6,170,0,0,55,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,101,0,0,0,0,0,0,0,2,0
17,1368,BNE DEQALIM,בני דקלים,1368,506,440,1,439,0,10,0,0,0,0,0,311,0,0,0,0,0,0,0,77,0,31,0,0,0,0,1,0,1,0,0,0,0,0,0,8
17,1369,NETA,נטע,1369,221,192,1,191,0,2,0,0,0,0,0,151,0,0,0,0,0,0,0,28,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3
9,1370,MITSPE ILAN,מצפה אילן,1370,210,184,0,184,3,1,0,0,0,0,0,143,0,0,0,0,0,0,0,5,0,23,0,0,0,0,9,0,0,0,0,0,0,0,0,0
13,1371,GANNE TAL,גני טל,1371,415,371,0,371,3,8,0,0,0,0,0,268,0,0,0,0,0,0,0,19,1,50,0,0,0,0,12,0,0,0,0,0,0,0,0,10
13,1372,NEZER HAZZANI,נצר חזני,1372,253,227,2,225,0,13,0,0,0,0,1,110,0,0,0,0,0,0,0,41,1,50,0,0,0,0,2,0,0,0,0,0,0,0,0,7
17,1374,KARME KATIF,כרמי קטיף,1374,208,180,0,180,0,0,0,0,0,0,1,166,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18,1375,ABU TULUL,אבו תלול,1375,905,626,5,621,1,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,3,0,0,1,0,0,0,0,2,3
17,1376,BE'ER GANNIM,באר גנים,1376,853,724,2,722,11,12,0,0,0,0,11,214,0,0,0,0,0,0,0,73,9,271,11,0,0,0,37,2,0,0,0,0,0,0,0,71
13,1411,#N/A,מחנה הילה,1411,122,90,0,90,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,10,10,0,0,0,51,0,0,0,0,0,0,0,0,0
13,1412,#N/A,מחנה תל נוף,1412,176,110,0,110,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,26,5,0,0,0,56,0,0,0,0,0,0,0,0,0
5,1413,#N/A,מחנה יהודית,1413,131,91,1,90,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,2,22,2,0,0,0,46,0,0,0,0,0,0,0,0,3
17,1414,#N/A,מחנה מרים,1414,100,67,0,67,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,14,5,0,0,0,37,0,0,0,0,0,0,0,0,2
18,1415,#N/A,מחנה יפה,1415,217,147,1,146,7,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,36,1,0,0,0,79,0,0,0,0,0,0,0,1,0
18,1416,#N/A,מחנה יוכבד,1416,121,71,0,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2,0,0,0,49,0,0,0,0,0,0,0,0,3
18,1418,#N/A,מחנה טלי,1418,165,85,0,85,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,22,3,0,0,0,41,0,0,0,0,0,0,0,0,0
17,1419,NIZZAN B,ניצן ב',1419,616,436,0,436,8,4,0,0,0,0,5,106,0,0,0,0,0,0,0,78,0,183,1,0,0,0,18,1,0,0,0,0,0,0,0,32
10,2002,TENUVOT,תנובות,2002,607,469,2,467,36,10,0,0,0,0,76,14,0,0,0,0,0,0,0,8,3,158,6,0,0,0,133,0,0,0,0,0,0,0,1,22
9,2003,TALME EL'AZAR,תלמי אלעזר,2003,653,504,1,503,44,1,0,0,0,0,8,13,0,0,0,0,0,0,0,8,20,91,45,0,0,0,273,0,0,0,0,0,0,0,0,0
9,2008,SEDE YIZHAQ,שדה יצחק,2008,396,291,1,290,16,0,2,0,0,0,33,6,0,0,0,0,0,0,0,5,6,58,30,0,0,0,129,0,0,0,0,0,0,0,0,5
3,2009,YUVAL,יובל,2009,427,312,0,312,42,1,0,0,0,0,9,20,1,1,0,0,0,0,0,3,3,95,13,0,0,0,111,0,0,0,0,0,0,0,0,13
12,2010,KEFAR BIN NUN,כפר בן נון,2010,528,415,2,413,36,0,1,0,0,0,38,14,0,0,0,0,0,0,0,4,20,62,75,0,0,0,159,0,0,1,0,1,0,0,0,2
17,2011,YINNON,ינון,2011,894,685,6,679,25,9,50,0,0,0,98,21,0,1,0,0,0,0,0,16,3,311,7,0,0,0,90,0,0,1,0,0,0,2,0,45
17,2012,OROT,אורות,2012,436,324,0,324,26,0,0,0,0,0,10,4,0,0,0,0,0,0,0,1,3,45,34,0,0,0,199,0,0,0,0,0,0,0,0,2
12,2013,BEN SHEMEN (MOSHAV),בן שמן (מושב),2013,582,444,1,443,35,2,1,0,0,0,12,9,0,2,0,0,0,0,0,3,6,99,32,0,0,0,233,0,0,0,0,2,0,0,1,6
18,2014,GIV'OLIM,גבעולים,2014,300,238,0,238,22,3,0,0,0,0,4,10,0,0,0,0,0,0,0,8,1,155,0,0,0,0,8,0,1,0,0,0,0,0,0,26
19,2015,SEDE HEMED,שדי חמד,2015,718,574,2,572,63,0,1,0,0,0,127,7,0,0,0,0,0,0,0,1,19,50,47,1,0,0,255,0,0,0,0,0,0,0,0,1
5,2016,REWAYA,רוויה,2016,255,181,0,181,5,2,0,0,0,0,6,2,0,0,0,0,0,0,0,8,0,114,0,0,0,0,9,0,0,0,0,0,0,0,0,35
10,2018,GIV'AT HAYYIM (IHUD),גבעת חיים (איחוד),2018,964,742,1,741,135,1,2,0,0,0,1,2,0,0,0,0,0,0,0,3,10,7,171,0,0,0,408,0,0,0,0,1,0,0,0,0
18,2021,ESHEL HANASI,אשל הנשיא,2021,116,75,0,75,14,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,3,15,3,0,0,0,29,0,0,0,0,0,0,0,0,0
18,2023,LAHAV,להב,2023,446,302,0,302,39,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,11,101,0,0,0,143,0,0,0,0,0,0,0,0,0
9,2024,UMM AL-QUTUF,אום אל-קוטוף,2024,708,510,4,506,1,0,414,0,0,0,0,0,0,0,0,0,0,0,18,1,1,4,35,0,0,0,8,0,1,0,0,3,0,0,0,20
5,2026,YARDENA,ירדנה,2026,285,206,0,206,7,2,0,0,0,0,25,13,0,0,0,0,0,0,0,3,3,112,0,0,0,0,32,0,0,0,0,0,0,0,0,9
5,2029,MIDRAKH OZ,מדרך עוז,2029,555,402,0,402,16,12,0,0,0,0,24,19,0,0,0,0,0,0,0,0,11,202,2,0,0,0,96,0,0,0,0,0,0,0,1,19
17,2030,MENUHA,מנוחה,2030,424,327,0,327,2,4,0,0,0,0,27,21,0,0,0,0,0,0,0,15,1,190,3,0,0,0,26,0,0,0,0,1,0,0,0,37
13,2033,BET HILQIYYA,בית חלקיה,2033,452,384,3,381,0,353,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,10
3,2034,HAZOR HAGELILIT,חצור הגלילית,2034,7031,4865,38,4827,126,713,4,1,0,0,1,264,0,5,0,0,0,0,0,115,259,2372,13,0,0,0,306,1,0,6,0,0,0,0,1,640
19,2035,ADANIM,עדנים,2035,300,232,0,232,14,0,1,0,0,0,41,4,0,0,0,0,0,0,0,0,8,23,21,0,0,0,120,0,0,0,0,0,0,0,0,0
11,2038,BAREQET,ברקת,2038,1115,934,2,932,4,48,0,0,0,0,29,89,0,2,0,0,0,0,0,166,4,434,1,0,0,0,12,0,0,0,0,1,0,0,0,142
18,2042,EN GEDI,עין גדי,2042,479,320,2,318,79,0,1,0,0,0,1,5,0,2,0,0,0,0,0,0,5,29,41,0,0,0,153,0,0,0,0,0,0,0,0,2
10,2043,BAHAN,בחן,2043,579,448,0,448,46,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,15,35,58,0,0,0,286,0,0,0,0,0,0,0,0,1
18,2044,MELILOT,מלילות,2044,259,202,0,202,4,1,0,0,0,0,3,18,0,0,0,0,0,0,0,26,7,115,0,0,0,0,8,0,0,0,0,0,0,0,0,20
17,2045,NAHALA,נחלה,2045,475,386,2,384,23,7,0,0,0,0,107,23,0,0,0,0,0,0,0,3,1,119,5,0,0,0,50,0,0,0,0,0,0,0,0,46
17,2046,SEGULLA,סגולה,2046,425,324,1,323,35,1,0,0,0,0,26,5,0,0,0,0,0,0,0,4,10,62,17,0,0,0,159,0,0,0,0,0,0,0,0,4
18,2047,NIR MOSHE,ניר משה,2047,412,285,0,285,41,1,0,0,0,0,8,9,0,0,0,0,0,0,0,0,11,65,22,0,0,0,116,0,0,0,0,0,0,0,0,12
18,2048,NIR AQIVA,ניר עקיבא,2048,488,383,2,381,25,20,0,1,0,0,16,60,0,1,0,0,0,0,0,24,12,81,11,0,0,0,96,0,0,1,0,0,0,0,0,33
18,2049,SEDE ZEVI,שדה צבי,2049,429,327,0,327,30,1,0,0,0,0,11,10,0,0,0,0,0,0,0,8,4,130,14,0,0,0,81,0,0,0,0,0,0,0,2,36
18,2050,TALME BILU,"תלמי ביל""ו",2050,344,254,1,253,15,2,0,0,0,0,12,14,0,0,0,0,0,0,0,9,4,141,2,0,0,0,37,0,0,0,0,0,0,0,0,17
17,2051,REWAHA,רווחה,2051,426,347,0,347,8,2,0,0,0,0,55,12,0,0,0,0,0,0,0,9,4,189,0,0,0,0,9,0,1,1,0,0,0,0,0,57
5,2052,AVITAL,אביטל,2052,388,308,2,306,8,9,0,0,0,0,4,26,1,0,0,0,0,0,0,13,6,186,0,0,0,0,29,0,0,0,0,0,0,0,0,24
5,2053,PERAZON,פרזון,2053,320,240,3,237,6,3,0,0,0,0,16,21,0,0,0,0,0,0,1,15,4,129,3,0,0,0,31,0,0,0,1,0,0,0,0,7
5,2054,METAV,מיטב,2054,375,284,1,283,12,2,0,0,0,0,31,16,0,0,0,0,0,0,0,11,4,171,1,0,0,0,27,0,0,0,0,0,0,0,0,8
9,2055,MA'OR,מאור,2055,903,697,2,695,44,0,2,0,0,0,18,40,0,0,0,0,0,0,0,17,14,168,51,0,0,0,314,1,0,0,0,0,0,1,0,25
5,2057,SEDE TERUMOT,שדי תרומות,2057,364,240,0,240,2,1,0,0,0,0,2,7,0,0,0,0,0,0,0,1,1,199,0,0,0,0,11,0,0,0,0,0,0,0,1,15
18,2059,PA'AME TASHAZ,"פעמי תש""ז",2059,380,310,1,309,9,3,0,0,0,0,16,10,0,0,0,0,0,0,0,10,5,130,3,0,0,0,47,0,2,0,0,0,0,0,0,74
18,2060,BEROSH,ברוש,2060,331,254,0,254,44,0,0,0,0,0,1,16,0,0,0,0,0,0,0,5,7,125,2,0,0,0,32,0,0,0,0,0,0,0,0,22
18,2061,TIDHAR,תדהר,2061,405,300,1,299,50,1,0,0,0,0,7,14,0,1,0,0,0,0,0,8,9,140,6,0,0,0,52,0,0,0,0,0,0,0,0,11
18,2062,TE'ASHUR,תאשור,2062,288,201,0,201,41,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,4,59,15,0,0,0,64,0,0,0,0,0,0,0,0,7
3,2063,DISHON,דישון,2063,295,179,0,179,12,0,0,0,0,0,3,14,0,0,0,0,0,0,0,5,10,86,0,0,0,0,30,0,0,0,0,0,0,0,0,19
18,2064,ZERU'A,זרועה,2064,291,212,0,212,9,8,0,0,0,0,3,9,0,1,0,0,0,0,0,11,2,132,1,0,0,0,15,0,0,0,0,0,0,0,0,21
8,2100,TIRAT KARMEL,טירת כרמל,2100,18575,12108,76,12032,469,69,11,4,1,0,0,437,4,16,0,0,1,0,0,217,789,6459,87,1,0,0,2088,4,8,3,0,4,1,6,13,1340
18,2200,DIMONA,דימונה,2200,28063,16894,164,16730,611,197,38,8,1,0,8,726,8,13,0,1,2,0,1,301,1386,9241,85,4,2,0,2089,5,3,0,2,6,3,2,7,1980
8,2300,QIRYAT TIV'ON,קרית טבעון,2300,13648,9474,25,9449,1048,119,92,3,3,0,12,255,0,13,0,1,0,0,0,54,368,1387,1428,2,2,0,4567,6,2,1,0,2,0,0,4,80
16,2400,OR YEHUDA,אור יהודה,2400,26993,18880,152,18728,743,185,12,7,2,0,9,620,2,13,2,3,3,0,2,317,525,9045,239,6,4,0,3518,3,10,1,1,6,5,4,8,3433
8,2500,NESHER,נשר,2500,19638,12502,71,12431,546,90,43,3,1,0,3,255,3,8,0,1,0,0,2,125,2287,4289,302,3,1,0,3875,6,1,0,4,2,1,6,7,567
12,2530,BE'ER YA'AQOV,באר יעקב,2530,16096,12272,66,12206,634,178,11,4,0,0,24,475,1,10,0,0,1,0,5,243,707,4364,171,1,1,0,4452,2,11,3,1,2,6,2,7,890
13,2550,GEDERA,גדרה,2550,17470,12954,63,12891,844,157,17,3,1,0,34,759,2,18,1,1,0,0,0,328,612,4195,416,4,2,0,4818,4,39,1,1,8,2,3,3,618
18,2560,ARAD,ערד,2560,21503,12841,103,12738,429,3018,127,4,2,0,7,302,2,11,2,2,5,0,3,143,2789,2432,242,4,2,0,2946,8,12,1,3,8,0,4,7,223
18,2600,ELAT,אילת,2600,50539,22840,125,22715,1049,280,176,7,6,0,13,917,4,64,3,3,1,0,3,328,1836,9749,403,8,4,0,6440,5,4,4,6,11,4,6,15,1366
2,2610,BET SHEMESH,בית שמש,2610,63507,41894,301,41593,538,15031,15,10,2,0,36,3929,4,24,2,2,2,0,9,1487,1480,8925,136,11,2,0,2251,7,44,2,6,7,9,6,13,7603
16,2620,QIRYAT ONO,קרית אונו,2620,28834,21497,81,21416,1791,105,43,4,2,0,9,902,1,8,0,3,1,0,2,203,1120,4743,1484,3,1,0,10331,2,4,0,0,4,3,0,6,641
17,2630,QIRYAT GAT,קרית גת,2630,42112,28233,236,27997,775,2154,6,18,5,0,45,1171,3,25,0,6,9,0,19,590,3882,10427,117,7,7,0,4353,7,55,1,8,14,13,15,20,4245
11,2640,ROSH HAAYIN,ראש העין,2640,41277,32018,109,31909,1252,763,21,6,1,0,25,1817,1,39,1,0,0,0,2,944,1285,11026,839,12,2,0,11070,2,21,1,1,2,2,3,8,2763
15,2650,RAMAT HASHARON,רמת השרון,2650,37134,26974,74,26900,1856,520,74,6,3,0,14,681,0,12,0,0,0,0,1,182,1018,4618,2918,3,2,0,14255,2,5,1,2,4,9,2,4,708
13,2660,YAVNE,יבנה,2660,33320,24697,156,24541,1131,267,13,6,1,0,38,1237,2,33,0,2,3,0,4,527,1376,9282,434,3,1,0,7406,4,46,0,2,9,3,11,19,2681
9,2710,UMM AL-FAHM,אום אל-פחם,2710,35181,18060,206,17854,54,1,17109,2,3,0,3,15,2,1,2,8,4,0,50,7,8,51,265,3,22,0,169,3,3,4,4,14,13,11,7,16
10,2720,TIRE,טירה,2720,18053,12139,80,12059,217,7,10927,0,2,0,3,8,1,2,0,6,0,0,36,1,4,41,369,0,3,0,399,2,4,1,3,3,5,4,2,9
10,2730,TAYIBE,טייבה,2730,27934,18609,146,18463,58,0,17472,2,2,0,5,14,2,0,1,4,2,0,61,5,4,60,449,0,2,0,247,1,2,5,3,7,2,6,0,47
3,2800,QIRYAT SHEMONA,קרית שמונה,2800,18246,10981,73,10908,555,77,21,2,5,0,2,696,0,12,3,0,1,0,4,231,1131,5745,112,4,0,0,1296,1,0,7,5,1,1,4,5,987
1,3000,JERUSALEM,ירושלים,3000,413140,261817,1840,259977,8846,64937,3582,44,37,0,144,23722,23,107,45,13,30,0,22,8794,7912,59798,9391,43,24,0,30553,75,89,8,27,52,23,23,82,41531
2,3400,#N/A,חברון,3400,296,230,0,230,1,3,0,0,0,0,0,105,0,0,0,0,0,0,0,86,1,24,0,0,0,0,8,1,0,0,0,0,0,0,0,1
2,3488,KEFAR EZYON,כפר עציון,3488,471,371,5,366,9,1,1,0,0,0,0,217,0,1,0,0,0,0,0,9,3,81,5,0,0,0,38,0,0,0,0,0,0,0,0,1
2,3555,NETIV HAGEDUD,נתיב הגדוד,3555,228,156,0,156,52,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,6,34,4,0,0,0,49,0,0,0,0,0,0,0,0,1
2,3556,ALMOG,אלמוג,3556,198,128,1,127,30,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,18,11,0,0,0,55,0,0,0,0,0,0,0,0,0
19,3557,QEDUMIM,קדומים,3557,2632,2107,5,2102,7,45,1,0,0,0,1,1349,0,1,0,0,0,0,0,239,15,372,3,0,0,0,32,0,2,0,0,0,0,0,0,35
2,3558,TOMER,תומר,3558,249,206,1,205,17,2,0,0,0,0,2,15,0,0,0,0,0,0,0,1,12,59,4,0,0,0,93,0,0,0,0,0,0,0,0,0
19,3560,ELQANA,אלקנה,3560,2504,2026,2,2024,11,23,0,0,0,0,0,1370,0,0,0,0,0,0,0,178,10,333,9,0,0,0,71,0,0,0,0,0,0,0,0,19
2,3561,MIGDAL OZ,מגדל עוז,3561,256,166,1,165,3,0,0,0,0,0,0,109,0,0,0,0,0,0,0,11,0,32,1,0,0,0,7,0,0,0,0,0,0,0,0,2
2,3563,TEQOA,תקוע,3563,2097,1532,8,1524,31,28,3,0,0,0,1,798,1,6,0,0,0,0,0,109,42,394,4,0,0,0,74,2,2,0,0,0,0,0,0,29
