_id,Lamas_code,settlement name,settlement name heb,settlement ID,BZB,Voters,Rejected,Accepted,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,יך,יץ,כ,ל,מחל,מרצ,נז,ני,נץ,ע,פה,ף,ףץ,קנ,קץ,רק,שס
1001,334,QEVUZAT YAVNE,קבוצת יבנה,334,637,476,0,476,74,0,2,0,0,0,205,0,0,0,0,20,3,70,9,6,0,0,0,70,0,0,5,10,0,2
1002,3557,QEDUMIM,קדומים,3557,2382,2053,8,2045,5,12,0,0,0,0,1332,0,0,0,0,13,14,410,2,0,0,0,0,6,0,2,3,228,0,18
1003,195,QADIMA-ZORAN,קדימה-צורן,195,13273,10329,56,10273,3293,33,10,1,0,2,507,2,0,0,0,950,295,2108,480,4,0,0,0,1861,4,5,127,101,12,478
1004,4025,QIDMAT ZEVI,קדמת צבי,4025,306,222,1,221,96,0,0,0,0,0,15,0,0,0,0,12,6,39,5,0,0,0,0,42,0,0,6,0,0,0
1005,3781,QEDAR,קדר,3781,822,660,4,656,38,3,0,0,0,2,88,0,0,0,0,48,7,373,1,2,0,0,0,40,0,0,21,14,0,19
1006,615,QIDRON,קדרון,615,1077,867,1,866,474,4,1,0,0,0,22,0,0,0,0,50,4,57,74,0,0,0,0,156,1,2,14,2,0,5
1007,1211,QADDARIM,קדרים,1211,127,87,0,87,43,0,0,0,0,0,1,0,0,0,0,6,0,10,16,0,0,0,0,9,0,0,1,1,0,0
1008,964,#N/A,קודייראת א-צאנע(ש,964,1108,386,4,382,16,0,350,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,7,0,2,0,2,1,0,0
1009,972,#N/A,קוואעין (שבט),972,413,309,0,309,1,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1010,766,QOMEMIYYUT,קוממיות,766,233,135,1,134,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1011,1179,QORANIT,קורנית,1179,570,444,0,444,223,0,0,0,0,0,6,0,0,0,0,19,2,38,83,0,0,0,0,71,0,0,2,0,0,0
1012,1052,QETURA,קטורה,1052,447,225,0,225,110,1,3,0,0,0,8,0,0,0,0,12,12,10,45,0,0,0,0,20,0,0,4,0,0,0
1013,1167,QESARYYA,קיסריה,1167,4228,2859,11,2848,1072,4,7,0,0,0,120,0,0,0,0,190,37,649,204,0,0,0,0,487,0,1,53,11,1,12
1014,414,QELAHIM,קלחים,414,323,250,1,249,92,0,2,0,0,0,9,0,0,0,0,14,1,43,27,1,0,0,0,19,0,0,1,13,0,27
1015,3601,QALYA,קליה,3601,330,255,1,254,72,0,0,0,0,0,47,0,0,0,0,29,3,35,7,3,0,0,0,49,0,0,8,1,0,0
1016,638,QALANSAWE,קלנסווה,638,12163,8610,54,8556,71,3,8258,1,0,0,8,0,0,0,7,13,4,42,101,0,0,2,34,3,0,4,0,1,0,4
1017,4024,QELA,קלע,4024,156,95,2,93,33,0,0,0,0,0,6,0,0,0,0,7,6,17,2,0,0,0,1,15,0,0,6,0,0,0
1018,1243,QAZIR,קציר,1243,1964,1386,11,1375,537,3,8,0,0,0,65,0,0,0,0,114,99,191,143,1,0,0,1,158,0,0,41,5,2,7
1019,1347,QASR A-SIR,קצר א-סר,1347,599,355,2,353,4,0,315,0,0,0,1,0,1,0,4,1,0,3,7,0,0,1,10,1,0,0,1,0,0,4
1020,4100,QAZRIN,קצרין,4100,5769,3556,48,3508,463,12,6,0,0,2,400,0,0,0,0,384,651,900,48,5,2,0,0,321,1,2,85,138,5,83
1021,2620,QIRYAT ONO,קרית אונו,2620,26750,20608,154,20454,7208,103,32,0,0,5,1052,3,0,0,0,1797,446,4176,1223,9,4,1,2,3458,2,14,191,208,15,505
1022,3611,QIRYAT ARBA,קרית ארבע,3611,4492,3340,21,3319,30,11,1,0,0,0,1141,0,0,0,0,47,159,834,10,2,0,5,0,15,0,1,21,1006,2,34
1023,6800,QIRYAT ATTA,קרית אתא,6800,44765,29977,358,29619,4353,678,19,2,1,2,2178,9,4,0,0,3359,2519,10496,262,6,4,7,1,2654,3,17,331,801,24,1889
1024,9500,QIRYAT BIALIK,קרית ביאליק,9500,33918,22962,237,22725,5715,326,13,2,0,2,900,0,2,0,0,2549,1831,6703,413,6,1,6,3,3205,7,14,273,147,19,588
1025,2630,QIRYAT GAT,קרית גת,2630,39712,26860,377,26483,1890,1548,5,4,2,4,1350,6,3,0,1,1888,3283,10307,158,6,6,9,2,1647,5,21,231,1181,22,2904
1026,2300,QIRYAT TIV'ON,קרית טבעון,2300,13176,9525,58,9467,4295,130,58,0,0,4,330,0,1,0,0,613,135,1296,1120,11,7,2,0,1234,3,3,103,73,7,42
1027,9600,QIRYAT YAM,קרית ים,9600,36085,21403,340,21063,2924,192,10,2,0,3,951,1,2,0,2,2455,3613,7245,192,4,7,2,1,2240,9,15,258,246,14,675
1028,1137,QIRYAT YE'ARIM,קרית יערים,1137,2388,1823,23,1800,17,1248,0,0,0,0,41,0,0,0,0,13,1,79,5,2,0,0,0,3,0,3,6,141,0,241
1029,8200,QIRYAT MOTZKIN,קרית מוצקין,8200,35487,24495,262,24233,5715,110,16,4,3,1,1430,6,2,0,1,2791,2252,6772,409,10,1,6,1,3593,5,12,278,204,28,583
1030,1034,QIRYAT MAL'AKHI,קרית מלאכי,1034,16023,10897,155,10742,606,117,4,0,0,1,756,1,2,0,0,941,257,4396,32,2,4,8,0,324,3,12,90,1706,8,1472
1031,3746,QIRYAT NETAFIM,קרית נטפים,3746,352,306,0,306,1,3,0,0,0,0,174,0,0,0,0,11,3,88,0,0,0,0,0,3,0,0,1,18,0,4
1032,78,QIRYAT ANAVIM,קרית ענבים,78,293,229,0,229,129,0,1,0,0,0,8,0,0,0,0,13,1,12,29,0,0,0,0,30,0,0,4,0,1,1
1033,469,QIRYAT EQRON,קרית עקרון,469,8022,5813,66,5747,551,42,7,1,0,2,418,1,0,0,1,809,184,2569,62,4,4,1,1,331,0,2,67,259,4,427
1034,2800,QIRYAT SHEMONA,קרית שמונה,2800,18357,11338,102,11236,1091,44,20,2,1,0,936,1,0,0,0,1807,1187,4367,136,6,1,5,5,428,2,10,159,213,14,801
1035,3640,QARNE SHOMERON,קרני שומרון,3640,4757,3690,28,3662,87,24,0,0,0,0,1682,0,0,0,0,99,164,1107,13,6,0,3,0,61,0,2,54,277,1,82
1036,4006,QESHET,קשת,4006,379,299,2,297,4,2,0,0,0,0,189,0,0,0,0,1,0,28,0,0,0,0,0,1,0,0,2,69,0,1
1037,543,RAME,ראמה,543,5935,3580,66,3514,505,1,1981,0,0,0,2,0,0,0,0,261,143,195,189,0,0,1,15,26,0,2,6,3,1,183
1038,1334,RAS AL-EIN,ראס אל-עין,1334,232,140,2,138,11,0,121,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,0,0,0
1039,990,RAS ALI,ראס עלי,990,328,205,3,202,21,0,166,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,3,0,0,0,1,0,0,0
1040,2640,ROSH HAAYIN,ראש העין,2640,30473,23844,160,23684,4526,519,19,0,1,4,1628,0,0,0,0,2558,460,8276,576,12,2,3,1,2290,1,10,281,976,21,1520
1041,26,ROSH PINNA,ראש פינה,26,2170,1620,4,1616,615,6,7,0,0,0,103,0,0,0,0,107,23,300,181,0,1,0,2,176,0,1,30,45,3,16
1042,3602,ROSH ZURIM,ראש צורים,3602,461,412,1,411,3,1,1,0,0,0,315,0,0,0,0,10,1,62,0,1,0,0,0,4,0,0,1,9,1,2
1043,8300,RISHON LEZIYYON,ראשון לציון,8300,195958,138998,1188,137810,31492,924,86,8,3,26,7235,10,13,0,5,15780,9485,41394,2939,31,16,16,5,19953,26,68,1821,2258,121,4095
1044,3795,REVAVA,רבבה,3795,787,716,1,715,0,5,0,0,0,0,546,0,0,0,0,0,1,67,0,0,0,0,0,1,0,0,1,92,0,2
1045,564,REVADIM,רבדים,564,501,383,1,382,155,1,1,0,0,0,7,0,0,0,0,8,3,12,153,0,0,0,0,26,0,0,14,0,0,2
1046,354,REVIVIM,רביבים,354,678,451,0,451,276,0,1,0,0,1,22,1,0,0,0,21,17,23,49,1,1,0,0,28,0,0,10,0,0,0
1047,390,REGBA,רגבה,390,829,637,3,634,363,1,0,0,0,0,20,0,0,0,0,26,10,70,39,0,0,0,0,95,0,0,4,0,0,6
1048,444,REGAVIM,רגבים,444,379,261,2,259,164,0,1,0,0,0,5,0,0,0,0,17,2,12,39,0,0,0,0,14,0,0,2,3,0,0
1049,1161,RAHAT,רהט,1161,26511,15422,177,15245,311,3,13512,4,5,5,25,3,2,0,96,124,16,89,568,6,11,12,201,103,10,26,11,21,13,68
1050,2051,REWAHA,רווחה,2051,413,332,0,332,14,2,0,0,0,0,38,0,0,0,0,31,4,170,0,0,0,0,0,8,0,0,1,13,0,51
1051,2016,REWAYA,רוויה,2016,221,152,2,150,5,5,0,0,0,0,13,0,0,0,0,26,0,68,1,0,0,1,0,1,0,0,1,1,0,28
1052,362,RUHAMA,רוחמה,362,457,305,4,301,168,0,0,0,0,0,11,0,0,0,0,7,2,5,80,0,0,0,0,25,0,0,2,0,0,1
1053,539,RUMMANE,רומאנה,539,622,498,5,493,2,0,480,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,6,0,0,0,0,0,0
1054,997,RUMAT HEIB,רומת הייב,997,1191,466,14,452,111,0,181,0,0,1,3,0,0,0,3,32,4,11,27,0,0,1,4,34,0,0,0,0,2,38
1055,3619,RO'I,רועי,3619,190,154,0,154,31,0,0,0,0,0,54,0,0,0,0,7,2,33,3,0,0,0,0,19,0,0,2,2,0,1
1056,854,REHOV,רחוב,854,283,221,4,217,10,0,0,0,0,0,10,0,0,0,0,21,4,119,0,0,0,0,0,8,0,0,4,6,0,35
1057,8400,REHOVOT,רחובות,8400,98300,69985,603,69382,14317,2487,106,2,2,12,5793,2,0,0,1,6094,3651,18859,2612,40,9,16,9,8166,12,45,712,3050,53,3332
1058,3822,REHELIM,רחלים,3822,213,199,0,199,0,0,0,0,0,0,142,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,1,28,0,0
1059,540,REIHANIYYE,ריחאניה,540,881,496,3,493,234,0,46,0,0,0,0,0,0,0,0,92,1,7,25,0,0,0,2,79,0,1,6,0,0,0
1060,3568,REHAN,ריחן,3568,131,100,1,99,29,0,0,0,0,0,18,0,0,0,0,8,0,20,4,0,0,0,0,11,0,1,8,0,0,0
1061,542,REINE,ריינה,542,10217,6537,68,6469,168,2,6066,2,0,0,1,0,0,0,5,44,3,75,56,0,0,1,23,4,0,4,1,2,3,9
1062,3565,RIMMONIM,רימונים,3565,454,317,2,315,20,0,0,0,0,0,53,0,0,0,0,20,11,164,1,0,0,0,0,16,0,0,11,10,0,9
1063,616,RINNATYA,רינתיה,616,683,541,2,539,153,6,1,0,0,0,15,0,0,0,0,90,6,144,31,0,0,0,0,59,0,0,17,6,0,11
1064,922,REKHASIM,רכסים,922,5461,4691,55,4636,66,2011,0,0,0,0,98,0,0,0,0,71,41,357,3,0,0,1,0,58,0,0,10,166,0,1754
1065,1069,RAM-ON,רם-און,1069,572,459,3,456,276,3,0,0,0,0,11,0,0,0,0,29,3,41,21,3,0,0,0,64,0,0,3,0,0,2
1066,206,RAMOT HASHAVIM,רמות השבים,206,1050,808,4,804,436,4,0,0,0,0,19,0,0,0,0,30,2,84,102,0,0,0,0,117,0,0,3,5,1,1
1067,735,RAMOT ME'IR,רמות מאיר,735,522,385,1,384,151,1,1,0,0,0,37,0,0,0,0,37,4,45,30,0,0,0,0,60,0,0,2,9,1,6
1068,445,RAMOT MENASHE,רמות מנשה,445,780,620,1,619,310,1,1,0,0,2,6,0,0,0,0,16,3,19,158,2,0,0,0,82,0,0,17,1,0,1
1069,372,RAMOT NAFTALI,רמות נפתלי,372,421,305,2,303,102,3,0,0,0,0,4,0,0,0,0,45,5,78,14,0,0,0,0,30,0,1,9,7,0,5
1070,4702,RAMOT,רמות,4702,419,324,0,324,171,0,1,0,0,0,9,0,0,0,0,20,3,29,12,1,0,0,0,61,0,1,14,1,1,0
1071,8500,RAMLA,רמלה,8500,52690,34081,611,33470,2692,357,4994,7,3,6,1372,10,2,0,2,2843,1970,13325,347,5,8,11,68,1506,9,48,261,607,28,2989
1072,8600,RAMAT GAN,רמת גן,8600,123618,85727,601,85126,26515,834,196,5,5,16,5134,5,3,0,1,8288,2167,19542,5238,42,7,6,8,12152,8,42,978,1205,68,2661
1073,135,RAMAT DAWID,רמת דוד,135,347,269,2,267,173,0,1,0,1,1,8,0,0,0,0,10,1,16,29,0,0,0,0,23,0,0,2,2,0,0
1074,184,RAMAT HAKOVESH,רמת הכובש,184,621,484,1,483,295,0,2,0,0,0,10,0,0,0,0,16,2,16,82,1,0,0,0,52,0,1,4,1,0,1
1075,335,RAMAT HASHOFET,רמת השופט,335,689,494,0,494,238,0,0,0,0,0,8,0,0,0,0,28,4,25,120,1,0,0,0,66,0,0,3,0,1,0
1076,2650,RAMAT HASHARON,רמת השרון,2650,35514,26747,112,26635,11767,650,57,0,1,5,740,1,0,0,0,1606,287,4223,2392,7,0,1,4,3902,1,15,216,249,13,498
1077,178,RAMAT YOHANAN,רמת יוחנן,178,792,563,2,561,380,1,1,0,0,0,20,0,0,0,0,16,8,30,53,0,0,0,0,37,0,0,13,2,0,0
1078,122,RAMAT YISHAY,רמת ישי,122,5433,4213,17,4196,1562,4,2,0,0,0,234,0,1,0,0,393,67,873,196,1,0,0,0,718,0,0,49,53,2,41
1079,4701,RAMAT MAGSHIMIM,רמת מגשימים,4701,420,354,2,352,3,1,0,0,0,0,220,0,0,0,0,5,0,75,2,1,0,0,0,4,0,0,3,37,0,1
1080,339,RAMAT ZEVI,רמת צבי,339,395,329,0,329,183,2,1,0,0,0,19,0,0,0,0,15,7,27,17,0,0,0,0,51,0,0,4,2,0,1
1081,460,RAMAT RAZI'EL,רמת רזיאל,460,449,338,4,334,108,2,5,0,0,2,21,0,0,0,0,23,6,59,57,0,0,1,0,38,0,0,3,5,0,4
1082,127,RAMAT RAHEL,רמת רחל,127,322,259,0,259,136,0,0,1,0,0,8,0,0,0,0,9,2,24,29,0,0,0,0,38,0,0,10,1,1,0
1083,789,RANNEN,רנן,789,386,284,2,282,87,0,0,0,0,0,9,0,0,0,0,52,9,88,2,0,0,0,0,30,0,0,3,0,0,2
1084,713,RE'IM,רעים,713,348,279,0,279,198,0,0,0,0,0,3,0,0,0,0,7,3,11,30,0,0,0,0,22,0,0,5,0,0,0
1085,8700,RA'ANNANA,רעננה,8700,60923,43102,260,42842,14117,515,47,3,4,9,4673,2,4,0,3,2884,634,9190,2345,16,5,5,4,6076,4,15,416,974,15,882
1086,1228,RAQQEFET,רקפת,1228,629,537,0,537,278,1,2,0,0,0,21,0,0,0,0,30,2,49,56,0,0,0,0,94,0,0,1,2,1,0
1087,247,RISHPON,רשפון,247,894,682,2,680,356,1,2,0,0,0,10,0,0,0,0,32,6,71,67,0,0,0,0,118,0,0,14,2,0,1
1088,437,RESHAFIM,רשפים,437,391,311,1,310,176,0,0,0,0,0,9,0,0,0,0,10,4,9,65,0,0,0,0,24,0,0,13,0,0,0
1089,1260,RETAMIM,רתמים,1260,202,177,0,177,14,0,0,0,0,0,114,0,0,0,0,8,0,23,2,0,0,0,0,7,0,0,3,5,0,1
1090,324,SHE'AR YASHUV,שאר ישוב,324,400,321,0,321,124,0,0,0,0,1,11,0,0,0,0,36,1,57,19,0,0,0,0,57,0,0,13,1,1,0
1091,282,SHAVE ZIYYON,שבי ציון,282,742,543,0,543,253,0,1,0,0,0,25,0,0,0,0,45,2,82,29,0,0,0,0,87,0,1,12,2,0,4
1092,3571,SHAVE SHOMERON,שבי שומרון,3571,520,409,1,408,0,6,0,0,0,0,157,0,0,0,0,3,6,106,3,0,0,0,0,2,0,0,1,120,0,4
1093,913,SHIBLI-UMM AL-GHANAM,שבלי - אום אל-גנם,913,3586,2126,19,2107,199,0,1756,1,1,0,4,0,1,0,4,40,31,4,25,0,0,0,23,7,0,2,1,3,2,3
1094,1286,SEGEV-SHALOM,שגב-שלום,1286,3761,1950,29,1921,30,0,1679,0,0,2,4,0,1,0,3,19,2,16,89,0,1,2,28,5,0,5,2,2,1,30
1095,721,SEDE ILAN,שדה אילן,721,367,304,0,304,12,5,0,0,0,0,159,0,0,0,0,23,3,75,1,1,0,0,0,17,0,0,1,4,0,3
1096,304,SEDE ELIYYAHU,שדה אליהו,304,594,393,0,393,22,2,0,0,0,0,201,0,0,0,0,18,1,107,6,2,0,0,0,23,0,0,3,8,0,0
1097,861,SEDE ELI'EZER,שדה אליעזר,861,597,454,3,451,117,3,0,0,0,0,32,0,0,0,0,46,9,142,17,0,0,0,1,54,0,3,13,10,0,4
1098,885,SEDE BOQER,שדה בוקר,885,395,262,1,261,172,0,0,0,0,0,5,0,0,0,0,7,6,8,34,1,0,0,0,23,0,0,5,0,0,0
1099,36,SEDE DAWID,שדה דוד,36,295,203,4,199,19,1,0,0,0,0,4,0,0,0,0,17,0,118,1,0,0,0,0,9,0,0,2,0,0,28
1100,284,SEDE WARBURG,שדה ורבורג,284,945,767,2,765,413,1,0,0,0,0,20,0,0,0,0,35,5,72,95,0,0,0,0,110,0,0,14,0,0,0
1101,293,SEDE YO'AV,שדה יואב,293,274,223,0,223,118,0,0,0,0,0,5,0,0,0,0,2,2,9,67,0,0,0,0,19,0,0,1,0,0,0
1102,142,SEDE YA'AQOV,שדה יעקב,142,562,473,0,473,36,3,0,0,0,0,246,0,0,0,0,28,2,83,10,1,0,0,0,41,0,0,1,20,1,1
1103,2008,SEDE YIZHAQ,שדה יצחק,2008,366,271,1,270,109,0,0,0,0,0,12,0,0,0,0,27,1,48,20,0,0,0,0,49,0,0,2,2,0,0
1104,18,SEDE MOSHE,שדה משה,18,380,299,4,295,120,1,0,0,0,0,10,0,0,0,0,25,3,74,12,0,0,0,0,44,0,0,3,1,0,2
1105,259,SEDE NAHUM,שדה נחום,259,362,269,2,267,125,0,1,0,0,1,10,0,1,0,0,21,8,30,10,0,0,0,0,53,0,0,7,0,0,0
1106,329,SEDE NEHEMYA,שדה נחמיה,329,641,502,0,502,251,1,0,0,0,0,16,0,0,0,0,62,9,49,36,0,0,0,0,54,0,1,17,1,0,5
1107,1058,SEDE NIZZAN,שדה ניצן,1058,323,180,0,180,110,0,2,0,0,0,8,0,0,0,0,8,0,17,19,0,0,0,0,15,0,0,0,0,0,1
1108,739,SEDE UZZIYYAHU,שדה עוזיהו,739,884,704,4,700,31,8,0,0,0,0,26,0,0,0,0,234,5,305,0,0,0,0,0,14,0,1,11,28,1,36
1109,2049,SEDE ZEVI,שדה צבי,2049,357,280,4,276,58,1,0,0,0,0,13,0,0,0,0,29,4,98,16,0,0,0,0,19,0,0,4,8,0,26
1110,327,SEDOT YAM,שדות ים,327,637,518,0,518,344,8,3,0,0,0,14,0,0,0,0,19,2,35,44,0,0,0,1,38,0,0,7,1,2,0
1111,27,SEDOT MIKHA,שדות מיכה,27,267,196,1,195,10,2,0,0,0,0,6,0,0,0,0,29,4,80,0,0,0,0,0,1,0,0,2,8,0,53
1112,1223,SEDE AVRAHAM,שדי אברהם,1223,226,166,1,165,74,0,0,0,0,0,15,0,0,0,0,13,2,21,4,0,0,0,0,30,0,0,4,1,0,1
1113,2015,SEDE HEMED,שדי חמד,2015,694,567,2,565,230,0,0,0,0,2,23,0,0,0,0,53,9,80,49,0,0,0,0,98,0,0,19,0,0,2
1114,2057,SEDE TERUMOT,שדי תרומות,2057,341,231,0,231,9,2,0,0,0,0,15,0,0,0,0,33,3,148,0,0,0,0,0,4,0,3,3,3,0,8
1115,555,SHEDEMA,שדמה,555,353,278,0,278,130,0,3,0,0,0,6,0,0,0,0,15,1,30,31,1,0,0,0,56,0,0,3,0,0,2
1116,306,SHADMOT DEVORA,שדמות דבורה,306,448,369,1,368,197,0,0,0,0,0,12,0,0,0,0,26,1,34,24,0,0,0,0,59,1,0,12,2,0,0
1117,3578,SHADMOT MEHOLA,שדמות מחולה,3578,321,263,0,263,1,2,0,0,0,0,198,0,0,0,0,1,0,26,1,0,0,0,0,0,0,0,4,30,0,0
1118,1031,SEDEROT,שדרות,1031,17460,10924,157,10767,806,143,18,0,0,4,1181,1,0,0,1,715,1275,4614,96,1,0,1,3,381,4,10,103,560,10,840
1119,741,SHO'EVA,שואבה,741,425,337,0,337,108,4,1,0,0,0,16,0,0,0,0,28,7,74,35,0,0,0,0,52,0,0,3,4,0,5
1120,761,SHUVA,שובה,761,372,299,3,296,4,4,0,0,0,0,40,0,0,0,0,27,2,153,0,0,0,0,0,1,0,0,3,47,0,15
1121,394,SHOVAL,שובל,394,528,390,2,388,195,0,4,0,0,0,9,0,0,0,0,5,4,20,107,0,0,0,0,41,0,0,1,2,0,0
1122,1304,SHOHAM,שוהם,1304,13852,11170,40,11130,3491,29,8,0,0,3,1252,2,0,0,0,952,97,2364,444,5,1,0,1,2129,1,4,112,117,3,115
1123,614,SHOMERA,שומרה,614,282,201,3,198,15,2,0,0,0,0,13,0,0,0,0,33,2,92,1,0,0,0,0,8,0,0,4,3,0,25
1124,1265,SHOMERIYYA,שומריה,1265,263,231,0,231,0,0,0,0,0,0,91,0,0,0,0,1,0,10,0,0,0,0,0,1,0,0,0,128,0,0
1125,415,SHOQEDA,שוקדה,415,200,163,1,162,0,0,0,0,0,0,48,0,1,0,0,9,1,65,0,0,0,0,0,1,0,0,1,18,0,18
1126,456,SHORESH,שורש,456,827,652,5,647,280,2,0,1,0,0,30,0,0,0,0,47,11,113,64,0,0,0,0,89,0,0,4,2,0,4
1127,1235,SHORASHIM,שורשים,1235,358,273,2,271,136,1,1,0,0,0,13,0,0,0,0,11,2,41,24,0,0,0,1,34,0,0,5,0,0,2
1128,224,SHOSHANNAT HAAMAQIM,שושנת העמקים,224,467,338,2,336,66,2,0,0,0,0,19,1,0,0,0,59,1,100,9,0,0,0,0,36,0,0,13,6,1,23
1129,527,SHEZOR,שזור,527,261,199,2,197,35,5,0,0,0,0,7,0,0,0,0,27,2,100,0,0,0,0,0,10,0,0,1,1,0,9
1130,7,SHAHAR,שחר,7,461,340,2,338,83,5,0,0,0,0,15,0,0,0,0,49,5,102,12,0,0,0,0,30,0,0,4,6,0,27
1131,865,SHIBBOLIM,שיבולים,865,255,213,7,206,2,1,0,0,0,0,35,0,0,0,0,16,5,117,1,1,0,0,1,3,1,0,1,14,0,8
1132,658,SHEIKH DANNUN,שייח' דנון,658,1733,1277,14,1263,7,0,1125,0,0,0,1,0,0,0,0,3,9,1,95,0,0,2,4,0,0,2,8,2,2,2
1133,3641,SHILO,שילה,3641,1554,1310,1,1309,0,3,1,0,0,0,761,0,0,0,0,5,1,194,1,1,0,0,0,1,0,0,8,327,1,5
1134,1165,SHILAT,שילת,1165,415,351,0,351,167,0,0,0,0,0,16,0,0,0,0,22,2,27,47,0,0,0,0,60,0,0,9,0,1,0
1135,1160,SHEKHANYA,שכניה,1160,523,389,0,389,187,0,0,0,0,1,29,0,0,0,0,16,3,25,47,0,0,0,0,75,0,0,4,1,0,1
1136,873,SHALWA,שלווה,873,336,270,0,270,1,6,0,0,0,0,18,0,0,0,0,23,0,149,0,0,0,0,0,0,0,1,2,39,0,31
1137,439,SHELUHOT,שלוחות,439,385,284,2,282,29,4,0,1,0,0,146,0,0,0,0,20,5,42,7,2,0,0,0,22,0,0,1,3,0,0
1138,812,SHELOMI,שלומי,812,4828,3339,45,3294,381,23,4,0,0,0,228,0,0,0,1,389,383,1175,34,0,0,1,0,236,1,1,51,56,4,326
1139,366,SHAMIR,שמיר,366,661,473,1,472,228,0,1,0,0,2,9,0,0,0,0,10,1,22,134,0,0,0,0,61,0,0,4,0,0,0
1140,3784,SHIM'A,שמעה,3784,304,214,3,211,14,0,0,0,0,0,71,0,0,0,0,14,7,62,3,0,0,0,0,11,0,0,4,22,0,3
1141,432,SHAMERAT,שמרת,432,354,258,0,258,130,1,1,0,0,0,5,0,0,0,0,9,3,8,79,0,0,0,0,18,0,1,3,0,0,0
1142,1337,SHIMSHIT,שמשית,1337,1531,1258,2,1256,638,6,0,0,0,1,40,0,0,0,0,55,13,110,132,1,0,0,0,247,0,0,7,3,0,3
1143,1287,#N/A,שני,1287,326,221,1,220,23,0,0,0,0,0,30,0,0,0,0,21,27,73,4,0,0,0,0,20,0,1,16,4,0,1
1144,1132,SENIR,שניר,1132,399,299,0,299,163,0,0,0,0,0,6,0,0,0,0,18,1,19,42,0,0,0,0,30,1,1,13,2,2,1
1145,538,SHA'AB,שעב,538,4249,3216,11,3205,142,0,2880,1,0,0,2,0,1,0,0,8,17,5,84,1,0,1,4,1,1,3,3,1,0,50
1146,4009,SHA'AL,שעל,4009,219,172,2,170,40,0,0,0,0,0,14,0,0,0,0,23,4,39,11,0,0,0,0,24,0,0,9,4,0,2
1147,856,SHA'ALVIM,שעלבים,856,582,527,1,526,5,20,0,0,0,0,301,0,0,0,0,4,1,60,1,5,0,0,0,0,0,0,0,120,0,9
1148,661,SHA'AR EFRAYIM,שער אפרים,661,1031,835,2,833,206,1,4,0,0,0,45,0,1,0,0,154,12,226,20,0,0,0,0,98,0,1,5,24,0,36
1149,264,SHA'AR HAGOLAN,שער הגולן,264,504,380,4,376,202,0,3,0,0,0,4,0,0,0,0,11,8,16,85,0,0,0,0,42,0,0,5,0,0,0
1150,237,SHA'AR HAAMAQIM,שער העמקים,237,554,437,1,436,241,0,1,0,0,0,2,0,0,0,0,6,1,3,149,0,0,0,0,29,0,0,4,0,0,0
1151,921,#N/A,שער מנשה,921,120,13,1,12,4,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2
1152,3720,SHA'ARE TIQWA,שערי תקווה,3720,3533,2854,12,2842,288,8,2,0,0,0,814,0,0,0,0,222,50,989,37,0,0,1,0,253,0,2,60,83,3,30
1153,232,SHEFAYIM,שפיים,232,906,714,2,712,528,2,3,0,0,0,4,0,0,0,0,14,2,17,76,0,0,0,0,46,0,0,19,1,0,0
1154,692,SHAFIR,שפיר,692,469,400,3,397,58,5,0,0,0,0,61,0,0,0,0,42,6,133,6,0,0,0,0,39,0,0,5,28,0,14
1155,846,SHEFER,שפר,846,288,206,0,206,35,0,1,0,0,0,12,0,0,0,0,19,1,105,6,1,0,0,0,12,0,0,5,1,0,8
1156,8800,SHEFAR'AM,שפרעם,8800,25674,15194,169,15025,724,7,10971,0,2,1,11,1,0,0,17,353,2040,178,503,1,0,4,53,55,0,8,27,7,8,54
1157,3649,SHAQED,שקד,3649,516,399,4,395,65,0,0,0,0,0,82,0,0,0,0,55,22,120,3,0,0,0,0,27,0,0,2,11,1,7
1158,1233,SHEQEF,שקף,1233,317,274,1,273,83,1,1,0,0,0,51,0,0,0,0,22,3,45,12,4,0,0,0,41,0,0,6,3,0,1
1159,292,SHARONA,שרונה,292,433,347,1,346,176,0,0,0,0,0,25,0,0,0,0,29,4,39,23,0,0,0,0,41,0,0,5,3,1,0
1160,1114,SARIGIM (LI-ON),שריגים (לי-און),1114,708,530,1,529,212,0,7,0,0,0,18,0,0,0,0,39,1,77,103,0,0,0,0,51,0,0,13,4,1,3
1161,126,SARID,שריד,126,727,531,4,527,287,1,1,0,0,0,12,0,0,0,0,10,4,22,129,0,0,0,0,52,0,0,7,1,0,1
1162,398,SHARSHERET,שרשרת,398,229,179,2,177,6,1,0,0,0,0,13,0,0,0,0,4,1,79,1,0,0,0,0,1,0,0,0,62,0,9
1163,1045,SHETULA,שתולה,1045,225,161,0,161,26,3,2,0,0,0,21,0,0,0,0,16,1,55,5,0,0,0,0,11,0,0,2,8,1,10
