Committee symbol,ballot id,Lamas_code,settlement name,settlement name_Heb,settlement ID,Ballot num,concentrate,Judge,BZB,Voters,Rejected,Accepted,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס
18,9437,246,NETIVOT,נתיבות,246,25,21,0,658,470,2,468,4,6,0,1,0,0,19,0,0,0,0,0,0,0,0,54,288,1,0,0,2,0,17,0,0,0,0,0,0,76
18,9438,246,NETIVOT,נתיבות,246,26,23,0,734,606,0,606,3,14,1,0,0,0,56,0,0,0,0,0,0,0,0,27,321,0,0,0,6,0,36,0,0,0,0,0,0,142
18,9439,246,NETIVOT,נתיבות,246,27,17,0,652,524,3,521,5,20,0,0,0,0,34,0,0,0,0,0,0,1,0,22,237,0,0,0,7,0,25,0,0,0,0,0,0,170
18,9440,246,NETIVOT,נתיבות,246,28,6,0,642,477,1,476,4,14,0,0,0,0,24,0,0,0,0,0,0,0,1,24,196,0,0,1,7,0,27,0,0,0,0,0,2,176
18,9441,246,NETIVOT,נתיבות,246,30,29,0,768,640,0,640,1,274,1,0,0,0,3,0,0,0,0,0,0,0,0,1,30,1,0,0,3,0,0,0,0,0,0,0,0,326
18,9442,246,NETIVOT,נתיבות,246,31,10,0,724,466,6,460,2,4,0,0,0,0,14,0,0,0,0,0,0,0,0,164,194,0,0,0,2,0,27,0,1,1,1,0,0,50
18,9443,246,NETIVOT,נתיבות,246,32,12,0,580,484,1,483,3,12,0,0,0,0,34,0,0,0,0,0,0,0,0,5,130,0,0,0,5,0,10,0,0,0,0,0,0,284
18,9444,246,NETIVOT,נתיבות,246,34,23,0,624,512,3,509,2,19,0,0,0,0,40,0,0,0,0,0,0,0,0,3,286,0,0,0,1,0,18,0,0,0,0,0,0,140
18,9445,246,NETIVOT,נתיבות,246,35,23,0,705,551,1,550,7,20,0,0,0,0,48,0,0,0,0,0,0,0,0,14,230,0,0,0,6,0,20,0,0,0,0,0,0,205
18,9446,246,NETIVOT,נתיבות,246,36,25,0,744,620,0,620,1,29,0,0,0,0,72,0,0,0,0,0,0,0,0,10,172,0,0,0,10,0,17,0,0,0,1,0,0,308
18,9447,246,NETIVOT,נתיבות,246,38,30,0,329,243,0,243,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,15,112,2,0,0,1,0,22,0,0,0,0,0,0,61
10,4205,7400,NETANYA,נתניה,7400,81,48,0,599,311,4,307,5,3,0,1,0,0,2,0,0,0,0,0,0,1,0,10,164,0,0,1,1,0,27,0,0,0,0,0,0,92
10,4206,7400,NETANYA,נתניה,7400,82,165,0,668,381,2,379,9,5,0,0,0,0,9,0,0,0,0,0,0,0,0,22,218,0,0,0,0,2,31,0,0,0,0,0,3,80
10,4207,7400,NETANYA,נתניה,7400,83,15,0,655,329,3,326,6,7,0,0,0,0,3,0,0,0,0,1,0,0,0,37,186,0,0,1,0,0,24,0,0,0,0,1,0,60
10,4208,7400,NETANYA,נתניה,7400,84,15,0,708,452,3,449,13,5,0,0,0,0,16,0,0,0,0,0,0,0,0,8,243,0,0,0,1,0,32,0,0,0,0,1,0,130
10,4209,7400,NETANYA,נתניה,7400,85,45,0,526,399,3,396,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,14,221,0,0,0,2,0,13,0,0,0,0,0,1,127
10,4210,7400,NETANYA,נתניה,7400,86,165,0,689,355,6,349,2,2,0,0,0,0,9,0,0,0,0,0,0,0,1,23,187,1,0,0,0,0,39,0,1,2,0,0,0,82
10,4211,7400,NETANYA,נתניה,7400,87,48,0,582,298,8,290,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,50,154,0,0,0,2,0,44,0,0,1,0,0,0,30
10,4212,7400,NETANYA,נתניה,7400,88,76,0,570,257,3,254,7,9,0,0,0,0,12,0,0,0,0,0,0,0,1,23,95,0,0,0,0,0,88,0,0,0,0,1,0,18
10,4213,7400,NETANYA,נתניה,7400,89,76,0,708,441,3,438,9,27,1,1,0,0,12,0,0,0,0,0,0,0,0,53,170,1,0,0,11,0,67,0,0,0,0,0,0,86
10,4214,7400,NETANYA,נתניה,7400,90,76,0,606,340,3,337,8,5,2,1,0,0,11,0,0,0,0,0,0,0,0,44,157,0,0,1,5,0,60,0,0,0,0,0,0,43
10,4215,7400,NETANYA,נתניה,7400,91.1,16,0,567,315,4,311,13,5,0,0,0,0,10,0,0,0,0,0,0,0,0,18,138,0,0,0,0,0,62,0,0,0,0,1,0,64
10,4216,7400,NETANYA,נתניה,7400,91.2,16,0,567,317,6,311,6,10,1,1,0,0,8,0,0,0,0,0,0,0,0,37,158,0,0,0,0,1,38,0,0,0,0,0,0,51
10,4217,7400,NETANYA,נתניה,7400,91.3,16,0,567,299,2,297,11,8,0,0,0,0,7,0,0,0,0,0,0,0,0,31,137,0,0,0,1,0,55,0,0,0,0,0,0,47
10,4218,7400,NETANYA,נתניה,7400,91.4,16,0,566,303,2,301,13,19,1,0,0,0,3,0,0,0,2,0,0,0,0,41,129,0,0,0,1,0,53,0,0,1,1,0,0,37
10,4219,7400,NETANYA,נתניה,7400,92,19,0,669,329,4,325,6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,64,145,0,0,0,0,0,66,0,0,0,0,0,0,36
10,4220,7400,NETANYA,נתניה,7400,94,48,0,427,215,3,212,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,11,119,0,0,0,1,0,15,0,0,0,0,0,0,60
10,4221,7400,NETANYA,נתניה,7400,95,24,0,601,292,4,288,8,9,0,0,0,0,11,0,0,0,1,0,0,0,2,56,140,0,1,0,0,0,44,0,0,0,0,1,0,15
10,4222,7400,NETANYA,נתניה,7400,96,152,0,468,227,1,226,6,0,0,0,1,0,7,0,0,0,0,0,0,0,0,45,103,0,0,0,3,0,35,0,0,1,0,0,0,25
10,4223,7400,NETANYA,נתניה,7400,97,19,0,565,294,2,292,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,29,169,0,0,0,0,0,53,0,0,0,0,0,0,30
10,4224,7400,NETANYA,נתניה,7400,98,19,0,626,334,0,334,6,4,1,0,0,0,5,0,0,0,0,0,0,0,1,36,191,0,0,0,0,0,43,0,0,1,0,0,0,46
10,4225,7400,NETANYA,נתניה,7400,99,152,0,671,307,8,299,3,3,0,0,0,0,9,0,0,0,1,0,0,0,0,6,172,0,0,0,1,0,50,0,1,0,0,1,0,52
10,4226,7400,NETANYA,נתניה,7400,101,128,0,576,231,6,225,5,4,0,2,0,0,6,0,0,0,0,0,0,1,0,10,115,0,0,1,0,1,25,0,0,0,1,0,1,53
10,4227,7400,NETANYA,נתניה,7400,102,30,0,527,279,2,277,5,2,0,0,0,0,6,0,0,0,0,0,0,0,0,33,155,0,0,1,2,0,40,0,0,0,1,0,0,32
10,4228,7400,NETANYA,נתניה,7400,103,128,1,510,259,3,256,6,1,0,0,0,0,8,0,0,0,0,0,0,0,1,75,98,0,0,0,0,0,48,0,0,0,1,0,0,18
10,4229,7400,NETANYA,נתניה,7400,104.1,77,0,618,331,2,329,10,2,0,1,0,0,5,0,0,0,0,0,0,1,1,52,152,0,0,0,0,0,81,0,0,0,0,0,0,24
10,4230,7400,NETANYA,נתניה,7400,104.2,77,0,618,360,5,355,7,1,0,0,0,0,8,0,0,0,0,0,0,0,0,66,165,1,0,0,1,0,69,0,0,0,0,0,0,37
10,4231,7400,NETANYA,נתניה,7400,104.3,77,0,617,338,3,335,10,5,0,1,0,0,4,0,0,0,0,0,0,0,0,88,129,0,0,0,2,0,77,0,0,0,0,1,0,18
10,4232,7400,NETANYA,נתניה,7400,105,30,0,554,258,3,255,9,1,0,0,0,0,5,0,0,0,0,0,0,0,0,47,124,0,0,0,1,0,24,0,0,0,0,0,0,44
10,4233,7400,NETANYA,נתניה,7400,106,30,0,382,230,0,230,9,3,0,0,0,0,13,2,0,0,0,0,0,0,0,31,89,0,0,0,0,0,67,0,0,0,0,0,0,16
10,4234,7400,NETANYA,נתניה,7400,107,148,0,711,332,1,331,6,5,0,0,0,0,6,0,0,0,0,1,0,0,1,70,159,0,0,0,0,0,65,0,0,0,0,0,0,18
10,4235,7400,NETANYA,נתניה,7400,108,86,0,671,362,5,357,17,2,0,0,0,0,8,0,0,1,0,0,0,0,0,87,142,0,0,0,2,1,72,0,0,2,0,0,0,23
10,4236,7400,NETANYA,נתניה,7400,112,86,0,641,391,2,389,13,0,0,1,0,0,9,0,0,0,1,0,0,1,0,70,164,0,0,0,0,0,104,0,0,0,0,0,0,26
10,4237,7400,NETANYA,נתניה,7400,114,24,0,637,353,0,353,6,3,0,0,0,0,11,0,0,0,0,0,0,0,0,26,206,0,0,0,0,0,48,0,0,0,0,0,1,52
10,4238,7400,NETANYA,נתניה,7400,152,24,0,605,297,3,294,3,3,0,1,0,0,10,0,0,0,0,0,0,0,0,49,156,2,0,0,2,0,34,0,0,0,0,0,1,33
10,4239,7400,NETANYA,נתניה,7400,153,24,0,529,298,3,295,9,4,0,0,0,0,7,0,0,0,0,0,0,0,0,36,136,0,0,0,1,0,55,0,0,0,0,0,0,47
10,4240,7400,NETANYA,נתניה,7400,157.1,17,0,623,321,3,318,4,2,0,0,0,0,5,0,0,0,0,0,0,0,0,24,173,0,0,0,2,0,40,0,0,0,1,1,0,66
10,4241,7400,NETANYA,נתניה,7400,157.2,17,0,623,313,2,311,2,2,0,0,0,0,11,0,0,0,0,0,0,0,0,56,154,0,0,0,1,0,41,0,0,0,0,0,0,44
10,4242,7400,NETANYA,נתניה,7400,157.3,17,0,623,320,5,315,11,2,0,0,0,0,9,0,0,0,0,0,0,0,0,37,165,0,0,0,1,0,56,0,0,0,0,1,0,33
10,4243,7400,NETANYA,נתניה,7400,157.4,17,0,623,354,7,347,5,5,0,0,0,0,14,0,0,0,0,0,0,0,0,44,181,0,0,0,3,0,58,0,0,0,0,0,0,37
10,4244,7400,NETANYA,נתניה,7400,157.5,17,0,623,343,2,341,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,43,158,0,0,0,2,1,64,0,0,1,0,0,0,56
10,4245,7400,NETANYA,נתניה,7400,157.6,17,0,618,277,2,275,5,2,0,0,0,0,14,0,0,0,0,0,0,0,0,55,107,0,0,0,0,0,71,0,0,0,0,0,1,20
10,4246,7400,NETANYA,נתניה,7400,163,24,0,556,344,0,344,10,2,0,4,0,0,10,0,0,0,3,1,0,0,0,71,143,0,0,0,1,0,68,0,0,0,0,1,0,30
10,4247,7400,NETANYA,נתניה,7400,164,86,0,605,392,3,389,12,1,0,0,0,0,9,0,0,0,0,0,0,0,0,55,176,0,1,0,4,0,111,0,0,0,0,1,0,19
10,4248,7400,NETANYA,נתניה,7400,171,152,0,609,285,3,282,7,4,0,0,0,0,6,0,0,0,0,0,0,0,0,17,172,0,0,0,0,0,46,0,0,0,0,2,0,28
10,4249,7400,NETANYA,נתניה,7400,181,45,0,704,484,1,483,5,8,0,0,0,0,18,0,0,0,0,0,0,0,0,20,232,0,0,0,1,0,38,0,0,0,0,0,0,161
10,4250,7400,NETANYA,נתניה,7400,183,48,0,504,316,5,311,7,4,1,0,0,0,4,0,0,0,0,0,0,0,0,79,128,1,0,0,1,0,56,0,1,0,0,0,1,28
10,4251,7400,NETANYA,נתניה,7400,209,86,0,723,399,4,395,9,1,0,0,0,0,10,0,0,0,0,0,0,0,0,76,155,1,1,0,1,0,117,0,0,0,0,0,0,24
10,4252,7400,NETANYA,נתניה,7400,215,149,0,661,468,1,467,20,12,1,0,0,0,13,1,0,0,0,0,0,0,0,43,198,2,0,0,3,0,134,0,0,0,0,0,0,40
10,4253,7400,NETANYA,נתניה,7400,219,76,0,698,461,2,459,17,14,0,1,0,0,20,0,0,0,0,0,0,0,0,42,194,0,0,0,5,0,79,0,2,1,0,0,0,84
10,4254,7400,NETANYA,נתניה,7400,230,101,0,529,326,3,323,18,0,0,0,0,0,12,0,0,0,0,0,0,0,0,36,146,0,0,0,2,0,98,0,0,0,0,0,0,11
10,4255,7400,NETANYA,נתניה,7400,231,148,0,650,417,3,414,15,3,0,1,0,0,10,0,0,0,0,0,0,0,0,70,196,0,0,0,1,0,94,0,0,0,0,0,0,24
10,4256,7400,NETANYA,נתניה,7400,236,19,0,558,280,3,277,4,4,0,0,1,0,6,0,0,0,0,0,0,0,0,85,108,0,0,0,1,0,43,0,0,0,0,0,0,25
10,4257,7400,NETANYA,נתניה,7400,264,148,0,726,434,5,429,11,6,1,2,0,0,24,0,0,0,0,0,0,0,0,97,148,0,0,0,0,0,115,1,0,0,0,0,0,24
10,4258,7400,NETANYA,נתניה,7400,267,149,0,567,416,0,416,20,2,0,0,0,0,19,0,0,0,0,0,0,0,0,40,164,1,0,0,1,0,140,0,0,0,0,0,0,29
10,4259,7400,NETANYA,נתניה,7400,270,149,0,624,455,0,455,9,5,1,1,0,0,14,0,0,0,0,0,0,0,0,35,177,0,0,0,1,0,180,0,1,0,0,0,0,31
10,4260,7400,NETANYA,נתניה,7400,274,101,0,527,323,0,323,20,1,1,0,0,0,6,0,0,0,0,0,0,0,0,22,127,0,0,0,1,0,129,0,0,0,0,0,0,16
10,4261,7400,NETANYA,נתניה,7400,276,149,0,579,434,1,433,15,2,0,0,0,0,19,0,0,0,0,0,0,0,0,43,181,0,0,0,0,0,160,0,0,0,0,0,0,13
10,4262,7400,NETANYA,נתניה,7400,280,149,0,679,498,1,497,9,2,0,0,0,0,10,0,0,0,0,0,0,0,0,65,214,0,0,0,0,0,167,0,0,0,0,0,0,30
10,4263,7400,NETANYA,נתניה,7400,282,149,0,572,442,0,442,22,3,0,0,0,0,11,0,0,0,0,0,0,0,0,29,192,0,0,0,1,0,139,0,0,0,0,0,0,45
10,4264,7400,NETANYA,נתניה,7400,283,148,0,673,285,0,285,7,3,0,0,0,0,7,0,0,0,0,0,0,0,0,20,143,1,0,0,1,0,83,0,0,0,0,0,0,20
10,4265,7400,NETANYA,נתניה,7400,286,149,0,632,471,1,470,14,5,1,0,0,0,16,0,0,0,0,0,0,0,0,50,205,0,0,0,1,0,151,0,0,0,0,0,0,27
10,4266,7400,NETANYA,נתניה,7400,287,101,0,536,363,2,361,5,5,0,0,1,0,8,0,0,0,0,0,0,0,0,46,176,0,0,0,1,0,94,0,0,2,0,0,0,23
10,4267,7400,NETANYA,נתניה,7400,952,101,0,566,352,0,352,16,1,0,0,0,0,11,0,0,0,0,0,0,0,0,14,162,0,0,0,0,0,123,0,0,0,0,0,0,25
10,4268,7400,NETANYA,נתניה,7400,955,149,0,549,422,2,420,15,6,1,0,0,0,23,0,0,0,0,0,0,0,0,42,147,0,0,0,1,0,163,0,0,0,0,0,0,22
10,4269,7400,NETANYA,נתניה,7400,956,101,0,654,423,6,417,11,3,0,3,0,0,8,0,0,0,0,0,0,0,0,92,166,0,0,0,0,0,114,0,1,0,0,0,0,19
10,4270,7400,NETANYA,נתניה,7400,957,101,0,601,415,3,412,9,3,0,0,0,0,19,0,0,0,0,0,0,0,0,62,175,0,0,0,0,0,98,0,0,0,0,0,0,46
10,4271,7400,NETANYA,נתניה,7400,959,19,0,631,385,2,383,7,4,0,0,0,0,10,0,0,0,0,0,0,0,0,83,150,0,0,0,0,0,104,1,1,0,0,0,0,23
10,4272,7400,NETANYA,נתניה,7400,2,163,0,788,534,2,532,32,20,1,0,0,0,25,0,0,0,0,0,0,0,0,11,241,0,0,0,2,0,104,0,0,0,0,1,0,95
10,4273,7400,NETANYA,נתניה,7400,3.1,9,1,607,364,1,363,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,21,200,0,0,0,2,0,44,0,0,0,0,0,0,78
10,4274,7400,NETANYA,נתניה,7400,3.2,9,0,607,370,1,369,14,6,0,0,0,0,15,0,0,0,0,0,0,0,1,35,191,0,0,0,0,0,50,0,0,0,0,0,0,57
10,4275,7400,NETANYA,נתניה,7400,3.3,9,0,607,354,5,349,9,6,0,0,0,0,9,0,0,0,0,0,1,0,0,36,161,0,1,0,1,0,54,0,0,0,0,0,1,70
10,4276,7400,NETANYA,נתניה,7400,3.4,9,0,607,381,3,378,8,5,0,0,0,0,15,0,0,0,0,0,0,0,1,29,174,1,0,0,0,0,50,0,0,1,0,0,1,93
10,4277,7400,NETANYA,נתניה,7400,3.5,9,0,607,332,3,329,6,6,0,0,0,0,8,0,0,0,0,0,0,0,0,39,152,1,0,0,2,1,51,0,0,0,0,0,0,63
10,4278,7400,NETANYA,נתניה,7400,3.6,9,0,606,328,0,328,6,1,0,0,0,0,13,0,0,0,0,0,0,0,0,41,152,0,0,0,2,0,64,0,0,0,0,0,0,49
10,4279,7400,NETANYA,נתניה,7400,4,14,0,548,368,3,365,7,2,0,1,0,0,28,0,0,0,0,1,0,0,0,15,195,0,0,0,5,0,40,0,0,0,0,0,0,71
10,4280,7400,NETANYA,נתניה,7400,5,14,0,615,405,0,405,5,8,0,0,0,0,12,1,0,0,0,0,0,0,0,15,238,1,1,0,3,1,29,0,0,0,0,0,0,91
10,4281,7400,NETANYA,נתניה,7400,6,99,0,704,448,1,447,3,3,0,1,0,0,9,0,0,0,0,0,0,0,0,30,244,0,0,0,2,0,75,0,0,0,0,0,0,80
10,4282,7400,NETANYA,נתניה,7400,7,35,0,774,539,0,539,19,2,0,0,0,0,28,0,1,0,0,0,0,0,0,63,208,0,0,0,8,1,132,0,0,0,0,0,0,77
10,4283,7400,NETANYA,נתניה,7400,8,7,0,660,349,6,343,9,2,0,0,0,0,2,0,0,0,0,0,0,0,0,44,142,0,0,0,2,0,40,0,0,0,0,0,0,102
10,4284,7400,NETANYA,נתניה,7400,9,36,0,497,239,7,232,2,1,0,0,0,0,11,0,0,0,0,0,0,0,0,15,133,0,0,0,5,0,24,0,0,0,0,0,0,41
10,4285,7400,NETANYA,נתניה,7400,11,7,0,553,288,3,285,7,5,0,0,0,0,3,0,0,0,0,0,0,0,0,21,149,0,0,0,3,0,18,0,0,0,0,0,0,79
10,4286,7400,NETANYA,נתניה,7400,12,12,0,669,368,2,366,10,5,0,0,0,0,11,0,0,0,0,0,0,0,1,51,188,0,0,0,0,0,77,0,0,0,0,0,0,23
10,4287,7400,NETANYA,נתניה,7400,13,163,0,643,421,2,419,19,4,0,0,0,0,12,0,0,0,0,0,0,0,0,12,215,0,0,0,1,0,119,0,0,0,0,0,0,37
10,4288,7400,NETANYA,נתניה,7400,14,163,0,741,473,11,462,10,7,0,0,0,0,23,0,0,0,0,0,0,0,0,52,234,0,0,0,3,1,81,0,0,0,0,0,0,51
10,4289,7400,NETANYA,נתניה,7400,15,32,0,569,344,2,342,15,7,1,1,0,0,16,0,0,0,0,0,0,0,0,30,140,0,0,0,2,0,92,0,0,0,0,0,0,38
10,4290,7400,NETANYA,נתניה,7400,16,123,0,741,575,2,573,2,347,0,0,0,0,21,0,0,0,0,0,0,0,0,10,77,0,0,0,5,0,56,0,0,0,0,0,0,55
10,4291,7400,NETANYA,נתניה,7400,17,124,0,586,334,2,332,11,9,0,0,0,0,26,0,0,0,0,0,0,0,0,25,147,0,1,0,1,0,88,0,0,0,0,0,0,24
10,4292,7400,NETANYA,נתניה,7400,18,6,0,623,373,2,371,12,6,1,0,0,0,16,0,0,0,0,0,0,0,0,46,171,0,0,0,2,0,68,0,0,0,0,0,0,49
10,4293,7400,NETANYA,נתניה,7400,19,6,0,693,367,3,364,14,42,0,0,0,0,5,0,1,0,0,0,0,0,0,64,108,0,4,0,0,0,52,0,2,0,0,0,0,72
10,4294,7400,NETANYA,נתניה,7400,20,26,0,446,240,1,239,11,1,0,0,0,0,8,0,0,0,0,0,0,0,0,45,94,0,0,0,2,0,64,0,0,0,0,0,0,14
10,4295,7400,NETANYA,נתניה,7400,24,4,0,656,424,3,421,14,16,0,0,0,0,25,0,0,0,0,0,0,0,0,30,173,0,0,0,4,0,106,1,0,0,0,1,0,51
10,4296,7400,NETANYA,נתניה,7400,25,26,0,675,431,3,428,15,14,0,1,0,0,32,0,0,0,0,0,0,0,0,36,197,0,0,0,2,0,87,0,0,0,0,0,0,44
10,4297,7400,NETANYA,נתניה,7400,26,41,0,616,334,4,330,12,7,0,0,0,0,16,0,0,0,0,0,0,0,0,43,158,0,0,0,1,0,63,0,0,0,0,0,0,30
10,4298,7400,NETANYA,נתניה,7400,27,12,0,756,421,4,417,13,8,0,0,0,0,9,0,0,0,0,0,1,0,0,70,182,0,0,0,1,0,100,0,0,0,0,0,1,32
10,4299,7400,NETANYA,נתניה,7400,28,4,0,705,468,1,467,12,13,1,2,0,0,54,0,0,0,0,0,0,0,0,10,239,1,0,0,1,0,58,0,0,0,0,0,0,76
10,4300,7400,NETANYA,נתניה,7400,29,12,0,699,372,2,370,13,8,0,1,0,0,20,1,0,0,0,0,0,1,0,56,163,0,0,0,1,0,80,0,0,0,0,0,0,26
10,4301,7400,NETANYA,נתניה,7400,30,4,0,523,273,0,273,11,4,1,1,0,0,4,0,0,0,0,0,0,0,1,36,119,0,0,1,2,0,65,0,0,0,0,0,0,28
10,4302,7400,NETANYA,נתניה,7400,31,12,0,628,333,3,330,15,3,1,0,0,0,15,0,0,0,0,0,0,0,0,47,147,0,0,0,2,0,76,0,0,0,0,0,1,23
10,4303,7400,NETANYA,נתניה,7400,32,168,0,703,292,2,290,7,3,0,0,0,0,8,0,0,0,0,0,0,0,0,24,171,0,0,0,1,0,60,0,0,0,0,0,0,16
10,4304,7400,NETANYA,נתניה,7400,33,23,0,628,228,0,228,7,2,0,0,0,0,10,0,0,0,0,0,0,0,0,41,117,0,0,0,2,0,35,0,0,0,0,0,0,14
10,4305,7400,NETANYA,נתניה,7400,34,12,0,535,229,1,228,8,8,0,1,0,0,2,0,0,0,0,0,0,0,0,33,120,0,0,0,2,1,36,0,0,0,0,0,0,17
10,4306,7400,NETANYA,נתניה,7400,35,39,0,549,248,2,246,8,6,1,1,0,0,8,0,0,0,0,0,0,0,0,46,87,1,0,0,0,0,51,0,0,0,0,0,0,37
10,4307,7400,NETANYA,נתניה,7400,36,37,0,614,249,2,247,10,7,0,0,0,0,9,0,0,0,0,0,0,0,0,46,110,2,0,1,0,0,39,0,0,0,0,0,0,23
10,4308,7400,NETANYA,נתניה,7400,37,37,0,466,182,0,182,9,3,0,0,0,0,9,0,0,0,0,0,0,0,0,25,98,0,0,0,0,0,29,0,0,0,0,0,0,9
10,4309,7400,NETANYA,נתניה,7400,38,26,0,606,283,1,282,14,12,0,0,0,0,13,0,0,0,0,0,0,0,0,42,135,0,0,0,4,0,48,0,0,0,0,0,0,14
10,4310,7400,NETANYA,נתניה,7400,40,168,0,545,260,3,257,9,4,0,0,0,0,10,0,0,0,0,0,0,0,0,49,112,1,0,0,0,0,58,0,0,0,0,0,0,14
10,4311,7400,NETANYA,נתניה,7400,45,39,0,490,161,3,158,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,32,73,0,0,0,1,0,24,0,0,1,0,0,0,24
10,4312,7400,NETANYA,נתניה,7400,56.1,167,1,616,299,3,296,6,1,1,0,0,0,7,0,0,0,0,0,0,0,0,33,163,0,0,0,3,0,55,0,0,0,0,0,0,27
10,4313,7400,NETANYA,נתניה,7400,56.2,167,0,616,291,3,288,3,5,1,0,0,0,14,0,0,0,0,0,0,0,0,23,174,0,0,0,0,0,52,1,0,0,0,0,1,14
10,4314,7400,NETANYA,נתניה,7400,56.3,167,0,615,286,4,282,14,1,0,0,0,0,7,0,0,0,0,0,0,0,0,58,138,0,0,0,2,0,47,0,1,0,0,0,0,14
10,4315,7400,NETANYA,נתניה,7400,61,154,0,548,287,3,284,19,3,2,0,0,0,18,0,0,0,0,0,0,0,0,15,133,1,0,0,0,0,72,0,0,0,0,1,1,19
10,4316,7400,NETANYA,נתניה,7400,71,99,0,655,442,1,441,8,12,0,0,0,0,32,0,0,0,0,0,0,0,0,10,189,0,0,0,1,0,76,0,0,0,0,0,0,113
10,4317,7400,NETANYA,נתניה,7400,72,32,0,689,429,2,427,7,23,0,1,0,0,24,0,0,0,0,0,0,0,0,22,181,0,0,0,4,0,106,0,0,0,0,0,0,59
10,4318,7400,NETANYA,נתניה,7400,126,4,0,594,345,2,343,6,2,0,1,0,0,12,0,0,0,0,0,0,0,0,53,169,0,0,0,0,0,57,1,0,0,0,0,1,41
10,4319,7400,NETANYA,נתניה,7400,128,124,0,604,366,1,365,6,6,1,1,0,0,10,0,0,0,0,0,0,0,0,64,169,0,0,0,1,0,78,0,0,0,0,0,0,29
10,4320,7400,NETANYA,נתניה,7400,129,4,0,501,288,0,288,3,10,0,0,0,0,17,0,0,0,0,0,0,0,0,17,155,0,0,0,3,0,59,0,0,0,0,0,0,24
10,4321,7400,NETANYA,נתניה,7400,133,124,0,577,355,0,355,5,8,0,0,0,0,14,0,0,0,0,0,0,0,0,55,161,0,0,0,0,0,67,0,0,0,0,0,0,45
10,4322,7400,NETANYA,נתניה,7400,134,26,0,572,318,2,316,14,4,0,0,0,0,11,0,0,0,0,0,0,0,0,48,130,0,0,0,2,0,57,0,0,0,0,0,0,50
10,4323,7400,NETANYA,נתניה,7400,135.1,29,0,622,366,2,364,12,9,1,0,0,0,13,0,0,0,0,0,0,0,0,39,170,0,0,0,1,0,65,0,0,0,0,0,0,54
10,4324,7400,NETANYA,נתניה,7400,135.2,29,0,622,404,1,403,10,14,0,0,0,0,17,0,0,0,0,0,0,0,0,37,179,2,0,0,1,0,90,0,0,0,0,0,0,53
10,4325,7400,NETANYA,נתניה,7400,135.3,29,0,622,380,0,380,12,7,1,0,0,0,10,0,0,0,1,0,0,0,0,45,163,0,0,0,3,0,99,1,1,0,0,0,0,37
10,4326,7400,NETANYA,נתניה,7400,135.4,29,0,622,404,3,401,11,15,0,0,0,0,17,0,0,0,0,0,0,0,0,36,180,0,0,0,1,0,89,0,0,0,0,0,0,52
10,4327,7400,NETANYA,נתניה,7400,135.5,29,0,622,367,0,367,9,3,1,2,0,0,17,0,0,0,0,0,0,0,0,46,164,0,0,0,1,0,87,1,0,0,0,0,0,36
10,4328,7400,NETANYA,נתניה,7400,135.6,29,0,622,367,1,366,10,5,1,1,0,0,17,0,0,0,0,0,0,0,0,49,159,0,0,0,0,0,92,0,0,0,0,0,0,32
10,4329,7400,NETANYA,נתניה,7400,135.7,29,0,616,365,2,363,15,6,0,1,0,0,17,0,0,0,0,0,0,0,0,47,132,0,0,0,0,0,101,0,0,1,0,0,0,43
10,4330,7400,NETANYA,נתניה,7400,136,4,0,588,362,3,359,9,6,0,0,0,0,12,0,0,0,0,0,0,0,0,26,167,0,0,0,4,0,85,0,0,0,0,0,0,50
10,4331,7400,NETANYA,נתניה,7400,137.1,145,0,643,237,3,234,7,4,0,0,0,0,10,0,1,0,0,0,0,0,2,19,135,0,1,0,0,0,36,0,0,0,0,0,1,18
10,4332,7400,NETANYA,נתניה,7400,137.2,145,0,643,259,2,257,8,1,0,0,0,0,14,0,0,0,0,0,0,1,0,30,134,1,0,0,2,0,40,0,0,0,0,0,0,26
10,4333,7400,NETANYA,נתניה,7400,137.3,145,0,643,252,1,251,3,2,1,0,0,0,9,0,0,0,0,0,0,0,0,13,139,2,0,0,0,0,52,0,0,0,1,0,0,29
10,4334,7400,NETANYA,נתניה,7400,137.4,145,0,643,222,2,220,10,2,0,0,0,0,9,0,0,0,0,0,0,0,0,26,110,4,0,1,2,0,50,0,0,0,0,0,0,6
10,4335,7400,NETANYA,נתניה,7400,138,37,0,571,250,1,249,10,1,1,2,0,0,6,0,0,0,0,0,0,0,0,36,124,0,0,0,0,0,55,0,0,0,0,0,0,14
10,4336,7400,NETANYA,נתניה,7400,139,23,0,610,163,1,162,3,2,0,0,0,0,6,0,0,0,0,0,0,0,0,15,86,0,0,0,0,0,35,0,0,0,0,0,0,15
