Committee symbol,ballot id,settlement name,settlement ID,Ballot num,concentrate,Judge,BZB,Voters,Rejected,Accepted,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס
99,99599,outer envelopes,9999,599.0,0,1,0,349,5,344,31,12,36,0,0,0,25,0,0,0,0,0,0,0,0,16,75,0,0,0,1,0,127,1,0,0,0,0,0,20
99,99600,outer envelopes,9999,600.0,0,0,0,350,0,350,41,3,22,1,0,0,11,0,0,0,0,0,0,0,0,22,108,0,0,0,2,0,122,0,0,0,0,0,0,18
99,99601,outer envelopes,9999,601.0,0,0,0,350,4,346,36,13,28,0,0,0,14,0,0,0,0,0,0,0,0,17,86,0,0,0,1,0,131,0,0,0,0,0,0,20
99,99602,outer envelopes,9999,602.0,0,0,0,353,2,351,40,11,13,3,0,0,19,0,1,0,0,0,0,0,0,12,85,0,0,0,0,0,133,0,0,0,0,0,0,34
99,99603,outer envelopes,9999,603.0,0,0,0,352,2,350,30,19,15,1,0,0,29,0,0,0,0,0,0,0,0,10,115,0,0,1,2,0,101,0,0,0,0,0,0,27
99,99604,outer envelopes,9999,604.0,0,0,0,349,1,348,30,18,22,2,0,0,22,0,0,0,0,0,0,0,0,12,100,0,0,0,3,0,107,0,0,0,0,0,0,32
99,99605,outer envelopes,9999,605.0,0,0,0,350,0,350,34,12,25,0,0,0,28,0,0,1,0,0,0,0,0,13,117,0,0,0,1,0,92,0,0,0,0,0,0,27
99,99606,outer envelopes,9999,606.0,0,1,0,291,0,291,44,4,21,0,0,0,11,0,0,0,0,0,0,0,0,7,78,0,0,0,1,0,114,0,0,0,0,0,0,11
99,99607,outer envelopes,9999,607.0,0,0,0,354,0,354,42,10,45,0,0,0,21,0,0,0,0,0,0,0,0,12,69,0,1,0,1,0,145,0,0,0,0,0,0,8
99,99608,outer envelopes,9999,608.0,0,0,0,350,0,350,32,21,23,0,0,0,23,0,0,0,0,0,0,0,1,10,107,0,0,1,1,0,105,0,0,0,0,0,0,26
99,99609,outer envelopes,9999,609.0,0,0,0,344,4,340,34,6,23,0,0,0,21,0,0,0,0,0,0,0,0,14,85,0,0,0,4,0,119,0,0,0,0,0,0,34
99,99610,outer envelopes,9999,610.0,0,0,0,350,0,350,39,13,8,3,0,0,18,0,0,0,0,0,0,0,0,10,73,0,0,1,2,0,163,0,0,0,0,0,0,20
99,99611,outer envelopes,9999,611.0,0,0,0,340,1,339,34,9,25,0,0,0,24,0,0,0,0,0,0,0,0,8,90,2,0,0,4,0,122,0,0,0,0,0,0,21
99,99612,outer envelopes,9999,612.0,0,0,0,347,2,345,46,11,18,1,0,0,19,0,0,0,0,0,0,0,0,14,81,0,0,0,3,0,135,1,0,0,0,0,0,16
99,99613,outer envelopes,9999,613.0,0,0,0,350,1,349,20,15,21,2,0,0,22,0,0,0,0,0,0,0,0,15,105,0,0,1,2,0,110,0,0,0,0,0,0,36
99,99614,outer envelopes,9999,614.0,0,0,0,345,3,342,25,28,20,1,0,0,48,1,0,0,0,0,0,0,0,10,86,0,0,0,3,0,74,0,0,1,0,0,1,44
99,99615,outer envelopes,9999,615.0,0,0,0,350,2,348,39,16,7,0,0,0,20,0,0,0,0,0,0,0,0,13,81,0,0,0,2,0,151,0,0,1,0,0,0,18
99,99616,outer envelopes,9999,616.0,0,0,0,349,1,348,44,5,25,0,0,0,22,0,0,0,0,0,0,0,0,11,91,1,0,0,1,0,124,1,0,0,0,0,0,23
99,99617,outer envelopes,9999,617.0,0,0,0,351,2,349,41,2,8,0,0,0,14,0,0,0,0,0,0,0,0,10,79,1,0,0,0,0,184,0,0,0,0,0,0,10
99,99618,outer envelopes,9999,618.0,0,0,0,358,2,356,44,14,32,1,0,0,34,0,0,0,0,0,0,0,0,16,95,0,0,0,0,0,93,0,0,0,0,0,1,26
99,99619,outer envelopes,9999,619.0,0,0,0,350,0,350,38,10,23,0,0,0,26,0,0,0,0,0,0,0,0,12,86,1,0,0,3,1,114,0,0,0,0,0,0,36
99,99620,outer envelopes,9999,620.0,0,0,0,350,2,348,45,4,43,1,0,0,11,0,0,0,0,0,0,0,0,10,59,0,0,0,1,0,165,0,0,0,0,0,0,9
99,99621,outer envelopes,9999,621.0,0,0,0,350,4,346,23,25,27,1,0,0,30,0,0,0,0,0,0,0,0,20,114,1,0,0,3,0,77,0,0,0,0,0,0,25
99,99622,outer envelopes,9999,622.0,0,0,0,351,1,350,25,15,26,0,0,0,17,0,0,0,0,1,0,0,0,18,139,1,0,0,1,0,70,1,0,0,0,0,0,36
99,99623,outer envelopes,9999,623.0,0,0,0,352,2,350,43,14,12,0,0,0,20,0,0,0,0,0,0,0,0,22,85,3,0,0,3,0,118,0,0,0,0,0,0,30
99,99624,outer envelopes,9999,624.0,0,0,0,350,3,347,30,11,23,1,0,0,24,0,0,0,0,0,0,0,0,13,113,0,0,0,0,0,104,0,0,0,0,0,0,28
99,99625,outer envelopes,9999,625.0,0,0,0,352,1,351,32,10,22,4,0,0,21,0,0,0,0,1,0,0,0,9,113,0,0,0,0,0,118,0,0,0,0,0,0,21
99,99626,outer envelopes,9999,626.0,0,0,0,347,2,345,21,15,24,0,0,0,36,0,0,0,0,0,0,0,0,15,124,1,0,0,3,0,90,0,0,0,0,0,0,16
99,99627,outer envelopes,9999,627.0,0,0,0,358,1,357,51,4,21,1,0,0,25,0,0,0,0,0,0,0,0,15,89,1,0,0,5,0,128,1,0,0,0,0,0,16
99,99628,outer envelopes,9999,628.0,0,0,0,301,0,301,26,18,40,0,0,0,19,0,0,0,0,0,0,0,0,11,64,1,0,0,0,0,93,0,0,0,0,0,0,29
99,99629,outer envelopes,9999,629.0,0,0,0,302,2,300,21,11,48,0,0,0,33,0,0,0,0,0,0,0,0,7,82,0,0,0,0,0,77,0,0,0,0,0,0,21
99,99630,outer envelopes,9999,630.0,0,0,0,249,1,248,29,10,21,0,0,0,10,0,0,0,0,0,0,0,0,11,67,0,0,0,2,0,79,1,0,0,0,0,1,17
99,99631,outer envelopes,9999,631.0,0,0,0,252,0,252,15,11,30,1,0,0,12,0,0,0,0,0,0,0,0,8,63,1,0,0,3,0,94,1,0,0,0,0,0,13
99,99632,outer envelopes,9999,632.0,0,0,0,301,1,300,14,43,21,0,0,0,43,0,0,0,0,0,0,0,0,8,67,0,0,0,1,0,52,0,0,0,0,0,0,51
99,99633,outer envelopes,9999,633.0,0,0,0,253,3,250,7,12,47,0,0,0,18,0,0,0,0,1,0,0,0,3,73,0,0,0,0,0,64,0,0,0,0,0,0,25
99,99634,outer envelopes,9999,634.0,0,0,0,250,0,250,24,6,34,0,0,0,18,0,0,0,0,0,0,0,0,6,64,1,0,0,0,0,87,0,0,0,0,0,0,10
99,99635,outer envelopes,9999,635.0,0,0,0,250,1,249,14,16,54,1,0,0,17,0,0,0,0,0,0,0,0,6,67,0,0,0,1,0,50,0,0,0,0,0,0,23
99,99636,outer envelopes,9999,636.0,0,0,0,250,0,250,37,9,19,1,0,0,7,0,0,0,0,0,0,0,0,2,44,0,0,0,2,0,106,0,0,1,0,0,0,22
99,99637,outer envelopes,9999,637.0,0,0,0,251,0,251,24,5,13,0,0,0,11,0,0,0,0,0,0,0,0,17,47,0,0,0,0,0,119,2,0,0,0,0,0,13
99,99638,outer envelopes,9999,638.0,0,0,0,203,1,202,13,7,22,1,0,0,10,0,0,0,0,0,0,0,0,4,52,0,0,0,3,0,74,0,0,0,0,0,0,16
99,99639,outer envelopes,9999,639.0,0,0,0,199,1,198,24,3,9,0,0,0,17,0,0,0,0,0,0,0,0,3,44,0,0,0,2,0,89,0,0,0,0,0,0,7
99,99640,outer envelopes,9999,640.0,0,0,0,200,0,200,10,5,34,0,0,0,11,0,0,0,0,0,0,0,0,7,50,0,0,0,2,0,56,1,0,0,0,0,0,24
99,99641,outer envelopes,9999,641.0,0,0,0,203,0,203,16,7,17,0,0,0,16,0,0,0,0,0,0,0,1,10,58,0,0,0,2,0,65,0,0,0,0,0,0,11
99,99976,outer envelopes,9999,976.0,0,0,0,250,0,250,25,4,12,0,0,0,22,0,0,0,0,0,0,0,0,9,60,0,0,0,0,0,114,0,0,0,0,0,0,4
99,99977,outer envelopes,9999,977.0,0,0,0,251,0,251,27,0,3,0,0,0,17,0,0,0,0,0,0,0,0,10,72,0,0,0,0,0,120,0,0,0,0,0,0,2
99,99978,outer envelopes,9999,978.0,0,0,0,450,2,448,49,1,5,0,0,0,38,0,0,0,0,0,0,0,0,19,137,0,0,0,1,0,191,0,0,0,0,0,0,7
99,99980,outer envelopes,9999,980.0,0,0,0,440,1,439,60,11,4,0,0,0,43,0,0,0,0,0,0,0,0,10,114,0,0,0,0,0,186,0,0,0,0,0,0,11
99,99981,outer envelopes,9999,981.0,0,0,0,302,1,301,38,4,6,0,0,0,19,0,0,0,0,0,0,0,0,15,71,0,0,0,0,0,141,0,0,0,0,0,0,7
99,99982,outer envelopes,9999,982.0,0,0,0,440,2,438,70,5,8,0,0,0,29,0,0,0,0,0,0,0,0,19,95,1,0,0,0,0,202,0,0,0,0,0,0,9
99,99984,outer envelopes,9999,984.0,0,0,0,682,3,679,95,23,13,0,0,0,40,0,0,0,0,0,0,0,0,15,144,1,0,0,3,0,327,0,0,0,0,0,0,18
99,99985,outer envelopes,9999,985.0,0,0,0,453,0,453,73,2,6,0,0,0,23,0,0,0,0,0,0,0,0,13,57,0,0,0,0,0,271,0,0,0,0,0,0,8
99,99986,outer envelopes,9999,986.0,0,0,0,450,2,448,51,12,4,0,0,0,37,0,0,0,0,0,0,0,0,15,111,0,0,0,0,0,209,0,0,0,0,0,0,9
99,99988,outer envelopes,9999,988.0,0,0,0,201,1,200,31,0,2,0,0,0,9,0,0,0,0,0,0,0,0,10,18,1,0,0,0,0,129,0,0,0,0,0,0,0
99,99989,outer envelopes,9999,989.0,0,0,0,252,0,252,23,4,4,0,0,0,14,0,0,0,0,0,0,0,0,13,87,0,0,0,0,0,104,0,0,0,0,0,0,3
99,99990,outer envelopes,9999,990.0,0,0,0,236,1,235,18,1,1,0,0,0,17,0,0,0,0,0,0,0,0,18,69,1,0,0,0,0,107,0,0,0,0,0,0,3
6,2775,Mailia,518,1.0,1,0,664,492,0,492,17,0,425,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,0,0,24,0,0,0,0,0,0,7
6,2776,Mailia,518,2.0,1,0,617,428,2,426,22,1,382,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,16,0,0,0,0,0,0,0
6,2777,Mailia,518,3.0,2,0,664,483,0,483,17,0,433,0,0,0,0,0,0,0,0,0,0,0,0,15,3,1,0,0,0,0,13,0,1,0,0,0,0,0
6,2778,Mailia,518,4.0,2,0,607,428,2,426,33,0,347,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,1,24,0,0,1,0,0,0,6
3,1243,Kind of blessed,416,1.0,1,0,479,336,2,334,78,0,2,0,0,0,4,0,0,0,0,0,0,0,0,14,51,0,0,0,0,0,185,0,0,0,0,0,0,0
9,3771,A kind of deer,290,1.0,1,0,668,481,3,478,116,2,2,1,0,0,5,0,0,0,0,0,0,0,0,8,42,1,0,0,0,0,299,0,0,0,0,0,0,2
2,1063,Ma'ale Adumim,3616,1.1,5,0,652,437,2,435,12,8,1,2,0,0,39,0,0,0,0,0,0,0,0,31,265,0,1,0,5,0,39,0,0,0,0,0,0,32
2,1064,Ma'ale Adumim,3616,1.2,5,0,652,383,2,381,10,5,0,0,0,0,47,0,0,0,0,1,0,1,0,35,199,1,1,0,5,0,49,0,0,0,1,0,0,26
2,1065,Ma'ale Adumim,3616,2.0,6,0,456,328,0,328,3,6,0,0,0,0,38,0,0,0,0,0,0,0,0,26,161,1,0,0,3,0,43,0,0,0,0,0,0,47
2,1066,Ma'ale Adumim,3616,3.0,6,0,636,447,1,446,6,19,0,0,0,0,39,0,0,0,0,0,0,0,0,12,267,2,0,0,4,0,47,0,0,0,0,0,0,50
2,1067,Ma'ale Adumim,3616,4.0,4,0,684,492,0,492,10,4,0,0,0,0,74,0,0,0,0,0,0,0,0,25,290,0,0,0,2,0,55,0,0,0,0,1,0,31
2,1068,Ma'ale Adumim,3616,6.0,8,0,588,369,6,363,8,17,0,0,0,0,38,0,0,0,0,0,0,0,0,43,186,0,0,0,1,0,45,1,0,0,0,0,0,24
2,1069,Ma'ale Adumim,3616,7.0,2,0,717,394,4,390,8,13,0,0,0,0,40,0,0,0,0,1,0,0,0,64,187,0,0,0,2,0,44,0,0,1,0,0,1,29
2,1070,Ma'ale Adumim,3616,8.0,8,0,708,473,2,471,12,15,0,2,0,0,112,0,0,0,0,0,0,0,0,16,230,0,1,0,9,0,46,0,0,0,0,0,0,28
2,1071,Ma'ale Adumim,3616,9.0,2,0,651,405,6,399,6,19,0,0,1,0,32,0,0,0,0,0,0,0,0,69,199,2,0,0,3,0,41,0,0,1,0,0,0,26
2,1072,Ma'ale Adumim,3616,10.0,8,0,644,427,8,419,10,23,0,0,0,0,62,0,0,0,0,0,0,1,0,38,182,0,0,0,12,0,32,0,0,0,0,0,2,57
2,1073,Ma'ale Adumim,3616,11.0,6,0,662,421,3,418,7,23,0,0,0,0,38,0,0,0,0,0,0,1,0,36,233,2,0,0,7,0,21,0,0,0,0,0,0,50
2,1074,Ma'ale Adumim,3616,12.0,11,0,669,470,0,470,8,4,0,0,0,0,27,0,0,0,0,0,0,0,0,40,302,2,0,0,2,0,55,1,0,0,0,0,0,29
2,1075,Ma'ale Adumim,3616,13.0,4,0,543,346,1,345,7,11,0,0,0,0,22,0,0,0,0,0,0,0,0,28,183,0,0,0,2,2,41,0,0,0,0,1,0,48
2,1076,Ma'ale Adumim,3616,14.0,17,0,465,349,2,347,0,9,0,0,0,0,28,1,0,0,0,0,0,0,0,20,210,0,0,0,5,0,35,0,0,0,0,0,2,37
2,1077,Ma'ale Adumim,3616,15.0,6,0,596,381,4,377,3,9,0,0,0,0,61,0,0,0,0,0,0,0,0,29,198,0,0,0,8,0,39,0,0,0,0,0,0,30
2,1078,Ma'ale Adumim,3616,16.0,11,0,656,476,5,471,11,7,0,0,0,0,32,0,0,0,0,1,0,0,0,17,313,0,0,0,0,0,65,0,0,0,0,0,0,25
2,1079,Ma'ale Adumim,3616,17.0,11,0,594,393,2,391,6,6,0,0,0,0,18,0,0,0,0,2,0,0,0,41,227,1,0,0,0,0,46,0,0,0,0,0,0,44
2,1080,Ma'ale Adumim,3616,19.0,19,0,555,415,0,415,3,9,0,1,0,0,264,0,0,0,0,0,0,1,0,0,105,1,0,0,8,0,12,0,0,0,0,0,0,11
2,1081,Ma'ale Adumim,3616,20.0,19,0,563,414,1,413,3,21,2,0,0,0,234,0,0,0,0,0,0,1,0,1,123,2,0,0,5,0,12,1,0,0,0,0,0,8
2,1082,Ma'ale Adumim,3616,21.0,11,0,609,457,1,456,9,9,0,0,0,0,15,0,0,0,0,0,0,1,0,9,311,0,0,0,1,0,44,0,0,0,0,0,0,57
2,1083,Ma'ale Adumim,3616,22.0,11,0,424,301,2,299,2,6,0,0,0,0,26,0,0,0,0,0,0,1,0,8,170,1,0,0,1,0,55,0,0,0,0,0,0,29
2,1084,Ma'ale Adumim,3616,23.0,17,0,421,309,1,308,8,3,0,1,0,0,14,0,0,0,0,0,0,0,1,13,198,0,0,0,2,0,46,0,0,0,0,0,0,22
2,1085,Ma'ale Adumim,3616,24.0,13,0,713,531,2,529,10,2,0,0,0,0,26,0,0,0,0,0,0,0,0,28,357,0,0,0,2,0,71,0,0,0,0,0,1,32
2,1086,Ma'ale Adumim,3616,25.0,22,0,616,440,5,435,4,5,0,0,0,0,30,0,0,0,0,0,0,0,0,19,275,1,0,0,1,0,51,1,0,0,0,0,0,48
2,1087,Ma'ale Adumim,3616,26.0,7,0,602,428,2,426,9,3,1,1,0,0,38,0,0,0,0,0,1,0,0,24,256,0,0,0,2,0,59,0,0,1,0,0,0,31
2,1088,Ma'ale Adumim,3616,27.0,7,0,626,479,1,478,7,0,0,0,0,0,71,0,0,0,0,0,0,0,0,22,303,0,0,0,7,0,43,0,0,0,0,0,0,25
2,1089,Ma'ale Adumim,3616,28.0,7,0,780,575,2,573,8,13,1,0,0,0,44,0,0,0,0,0,0,0,0,31,341,0,0,0,3,0,83,0,0,0,0,0,0,49
2,1090,Ma'ale Adumim,3616,29.0,13,0,727,512,1,511,12,8,0,0,0,0,30,0,0,0,0,0,0,0,0,22,321,1,0,0,6,0,77,0,0,0,0,0,0,34
2,1091,Ma'ale Adumim,3616,30.0,22,1,610,449,0,449,7,2,0,0,0,0,37,0,0,0,0,0,0,0,0,21,275,0,0,0,11,0,53,0,0,0,0,0,0,43
2,1092,Ma'ale Adumim,3616,31.0,7,0,720,490,5,485,9,5,0,0,0,0,31,0,0,0,0,0,0,0,0,71,284,0,0,0,3,0,43,0,0,0,0,0,0,39
2,1093,Ma'ale Adumim,3616,35.0,26,0,591,449,2,447,8,2,1,0,0,0,25,0,0,0,0,0,0,0,0,11,312,0,0,0,4,0,65,0,0,0,0,0,0,19
2,1094,Ma'ale Adumim,3616,37.0,20,0,749,586,4,582,10,8,0,0,0,0,32,0,0,0,0,0,0,0,0,40,381,2,0,0,3,0,63,0,0,0,0,0,0,43
2,1095,Ma'ale Adumim,3616,38.0,20,0,620,459,2,457,5,2,2,0,0,0,28,0,0,0,0,0,0,1,0,21,292,0,0,0,3,0,55,0,0,0,0,0,0,48
2,1096,Ma'ale Adumim,3616,40.0,20,0,714,535,1,534,9,5,0,0,0,0,32,0,0,0,0,0,0,0,0,31,370,0,0,0,3,0,60,1,0,0,0,0,0,23
2,1097,Ma'ale Adumim,3616,41.0,25,0,694,544,0,544,7,1,1,0,0,0,35,0,0,0,0,0,0,0,0,22,385,0,0,0,3,0,63,0,0,0,0,0,1,26
2,1098,Ma'ale Adumim,3616,42.0,20,0,706,535,0,535,10,3,0,1,0,0,32,0,0,0,0,0,0,0,0,25,376,0,0,0,1,0,48,0,0,0,0,0,0,39
2,1099,Ma'ale Adumim,3616,43.0,25,0,684,567,2,565,3,4,0,0,0,0,50,0,0,0,0,0,0,0,0,22,381,0,1,0,3,0,67,0,0,0,0,0,0,34
2,1100,Ma'ale Adumim,3616,44.0,19,0,589,433,0,433,0,18,0,0,0,0,259,0,0,0,0,0,0,0,0,0,108,0,0,0,13,0,11,0,0,0,0,0,0,24
2,1101,Ma'ale Adumim,3616,45.0,25,0,737,570,2,568,8,1,1,0,0,0,39,0,0,0,0,0,0,0,0,21,387,2,0,0,3,0,87,0,0,0,0,0,0,19
2,1102,Ma'ale Adumim,3616,46.0,26,0,673,531,1,530,3,3,0,1,0,0,40,0,0,0,0,0,0,0,0,24,359,0,0,0,5,0,55,0,0,0,0,0,0,40
2,1103,Ma'ale Adumim,3616,950.1,3,0,654,496,1,495,6,4,1,0,0,0,35,0,0,0,0,2,0,0,0,15,331,0,0,0,4,0,55,0,0,0,0,0,0,42
2,1104,Ma'ale Adumim,3616,950.2,3,0,654,469,3,466,6,4,0,3,0,0,37,0,0,0,0,0,0,0,0,19,319,2,0,0,3,0,40,0,0,0,0,0,0,33
2,1105,Ma'ale Adumim,3616,950.3,3,0,652,471,2,469,10,10,1,1,0,0,39,0,0,0,0,0,0,0,0,21,309,0,0,0,1,0,49,0,0,0,0,0,0,28
2,1106,Ma'ale Adumim,3616,952.0,22,0,771,531,2,529,13,6,1,0,0,0,39,0,0,0,0,0,0,0,0,40,328,1,1,0,2,0,71,0,0,0,0,0,0,27
5,1669,Maale Ephraim,3608,1.0,1,0,484,246,0,246,10,18,2,1,0,0,49,0,0,0,0,0,0,0,0,13,110,0,0,0,2,0,38,0,0,0,0,0,0,3
5,1670,Maale Ephraim,3608,2.0,1,0,624,344,1,343,5,19,0,2,0,0,48,0,0,0,0,0,0,0,0,30,182,0,0,0,5,0,43,0,0,0,0,0,0,9
5,1671,Ma'ale Gilboa,1127,1.0,1,0,360,290,0,290,26,3,1,1,0,0,126,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,86,1,0,0,0,0,0,2
4,1444,Retired,4008,1.0,1,0,398,295,2,293,38,0,1,1,0,0,13,0,0,0,0,0,0,0,0,6,39,0,0,0,0,0,192,0,2,0,0,0,0,1
2,795,High five,286,1.0,1,0,592,413,0,413,123,0,3,1,0,0,9,0,0,0,0,0,0,1,1,4,21,2,0,0,0,0,247,1,0,0,0,0,0,0
2,718,Frankincense,3752,1.0,2,0,431,339,1,338,0,25,0,0,0,0,188,0,0,0,0,0,0,0,0,2,85,0,0,0,24,0,1,0,0,0,0,0,0,13
2,1107,More than four,3651,1.0,1,0,498,398,0,398,0,6,0,0,0,0,199,0,0,0,0,0,0,0,0,1,139,1,0,0,18,0,6,0,0,0,0,0,0,28
2,1108,More than four,3651,2.0,1,0,457,350,1,349,0,13,0,0,0,0,216,0,0,0,0,0,0,0,0,0,97,1,0,0,6,0,5,0,0,0,0,0,2,9
9,4055,Ma'ale Iron,1327,1.0,2,0,594,360,4,356,3,0,346,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2
9,4056,Ma'ale Iron,1327,2.0,2,0,664,483,0,483,1,0,479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9,4057,Ma'ale Iron,1327,3.0,1,0,645,418,1,417,3,0,411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9,4058,Ma'ale Iron,1327,4.0,3,0,604,353,1,352,0,0,338,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,4,0,0,0,0,1,0,2
9,4059,Ma'ale Iron,1327,5.0,3,0,670,284,0,284,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9,4060,Ma'ale Iron,1327,6.0,4,0,487,338,2,336,0,0,333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9,4061,Ma'ale Iron,1327,7.0,8,0,731,360,4,356,2,0,348,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
9,4062,Ma'ale Iron,1327,8.0,1,0,613,382,2,380,2,0,374,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
9,4063,Ma'ale Iron,1327,9.0,6,0,585,370,3,367,1,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4064,Ma'ale Iron,1327,10.0,2,0,718,442,1,441,2,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4065,Ma'ale Iron,1327,11.0,3,0,734,369,0,369,0,0,364,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
9,4066,Ma'ale Iron,1327,12.0,2,0,561,319,1,318,1,0,310,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0
9,4067,Ma'ale Iron,1327,13.0,6,0,538,456,1,455,1,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9,4068,Ma'ale Iron,1327,14.0,2,0,602,368,2,366,1,0,360,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
9,4069,Ma'ale Iron,1327,15.0,9,0,621,414,2,412,1,0,403,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0
9,4070,Ma'ale Iron,1327,16.0,6,0,529,352,2,350,2,0,346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1030,Ma'ale Amos,3653,1.0,1,0,364,279,0,279,1,151,0,0,0,0,58,0,0,0,0,0,0,0,0,0,28,0,0,0,8,0,2,0,0,0,0,0,0,31
19,10231,Ma'ale Samaria,3637,1.0,1,0,572,432,1,431,4,9,0,1,0,0,128,0,0,0,0,0,0,0,0,14,217,1,0,0,7,0,36,0,0,0,0,0,0,14
6,2779,Tarshiha,1063,1.0,1,0,724,439,7,432,12,12,1,2,0,0,12,1,0,0,0,0,0,0,0,113,210,1,0,1,1,0,33,0,1,1,0,0,0,31
6,2780,Tarshiha,1063,2.0,17,0,457,296,0,296,17,4,3,0,0,0,6,0,0,0,0,0,0,0,0,28,149,0,0,0,1,0,62,0,0,0,0,0,0,26
6,2781,Tarshiha,1063,3.0,22,0,733,559,3,556,8,0,526,0,0,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,15,0,0,0,0,0,0,0
6,2782,Tarshiha,1063,4.0,4,0,480,228,1,227,3,7,13,0,0,0,2,0,0,0,1,0,0,0,1,55,111,0,0,0,1,0,18,0,0,1,0,0,0,14
6,2783,Tarshiha,1063,5.0,25,0,739,506,3,503,4,0,451,0,0,0,2,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,7,1,0,0,0,0,1,0
6,2784,Tarshiha,1063,6.0,12,0,648,366,2,364,7,4,6,1,0,0,20,0,0,0,0,0,0,0,0,93,143,1,0,0,4,0,37,0,0,0,0,0,0,48
6,2785,Tarshiha,1063,7.0,8,0,730,520,2,518,1,0,509,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1
6,2786,Tarshiha,1063,8.0,7,0,572,352,4,348,1,0,35,0,0,0,7,0,0,0,0,1,0,1,0,93,169,0,0,0,1,0,19,0,0,0,0,0,0,21
6,2787,Tarshiha,1063,9.0,13,0,626,318,7,311,8,6,2,0,0,0,3,0,0,0,0,0,0,0,0,135,107,0,0,0,0,0,27,0,0,0,0,0,0,23
6,2788,Tarshiha,1063,10.0,10,0,597,365,1,364,6,3,2,0,0,0,10,0,0,0,0,0,0,0,0,136,157,0,0,0,1,0,24,0,0,0,0,0,0,25
6,2789,Tarshiha,1063,11.0,9,0,598,376,2,374,8,7,1,0,0,0,33,0,0,0,0,2,0,0,0,83,151,1,0,0,3,0,36,0,0,0,0,0,0,49
6,2790,Tarshiha,1063,12.0,11,0,674,391,7,384,6,3,2,0,0,0,3,0,0,0,0,0,0,0,0,181,128,0,0,1,0,0,45,0,1,1,0,0,0,13
6,2791,Tarshiha,1063,13.0,11,0,446,258,2,256,1,6,0,1,0,0,3,0,0,0,0,0,0,0,0,62,129,0,0,0,1,0,31,0,0,0,0,0,0,22
6,2792,Tarshiha,1063,14.0,18,0,767,439,4,435,8,5,2,0,0,0,19,0,0,0,0,1,0,0,0,129,190,0,0,0,2,0,66,0,0,0,0,0,0,13
6,2793,Tarshiha,1063,15.0,6,0,756,414,10,404,7,6,2,0,0,0,3,1,0,0,0,0,0,0,0,174,154,0,0,0,0,0,49,0,0,0,0,0,0,8
6,2794,Tarshiha,1063,16.0,19,0,470,340,1,339,8,7,5,0,0,0,80,0,0,0,0,0,0,0,0,18,138,0,0,0,5,0,41,0,0,0,0,0,0,37
6,2795,Tarshiha,1063,17.0,9,0,582,397,0,397,11,11,2,2,0,0,94,0,0,0,0,0,0,1,0,24,150,0,0,0,5,0,38,0,0,0,0,0,0,59
6,2796,Tarshiha,1063,18.0,6,0,560,326,0,326,6,2,0,1,0,0,5,0,0,1,0,0,0,0,0,167,93,0,0,0,1,0,41,0,0,0,0,0,2,7
