settlement name,settlement ID,Ballot num,BZB,Voters,Rejected,Accepted,אמת,ג,דעם,ום,ז,זי,זך,זנ,זץ,טב,י,יז,ין,יץ,כ,ךק,ל,מחל,מרצ,נ,נז,נך,נץ,נר,ן,ןך,ןנ,פה,ףז,ףי,ףך,ףנ,ףץ,צק,ץ,ץז,ץי,ק,קי,קן,קף,ר,שס
Netanya,7400,20.6,603,318,5,313,8,4,0,0,9,0,0,0,0,8,0,0,0,0,4,0,34,128,5,7,0,0,0,3,1,0,0,84,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16
Netanya,7400,24.0,651,429,2,427,15,11,0,0,12,0,0,0,0,17,0,0,0,0,23,0,28,152,3,28,0,0,0,7,0,0,0,95,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34
Netanya,7400,26.0,609,344,3,341,6,1,0,0,12,0,0,0,0,12,0,0,0,0,16,0,35,137,5,13,0,0,0,1,0,1,0,66,0,0,0,0,0,1,1,0,0,0,0,0,0,0,34
Netanya,7400,27.0,742,382,7,375,15,2,0,0,11,0,0,0,1,5,1,0,0,0,29,1,45,143,2,16,0,0,0,8,2,0,0,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23
Netanya,7400,28.0,778,526,0,526,13,20,0,1,22,1,0,0,0,44,0,0,0,0,36,0,11,221,4,29,0,0,0,16,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46
Netanya,7400,29.0,697,349,2,347,11,3,1,0,10,0,0,0,1,13,0,0,0,0,17,0,44,148,7,8,0,0,0,2,2,0,0,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
Netanya,7400,30.0,541,291,0,291,7,4,0,1,11,0,0,0,0,8,0,0,0,0,15,0,49,117,1,3,0,0,0,8,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
Netanya,7400,31.0,622,292,3,289,4,3,0,0,7,0,0,0,0,13,0,0,0,0,18,0,28,121,3,7,0,0,0,3,1,0,0,67,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12
Netanya,7400,32.0,690,282,2,280,9,1,0,0,7,0,0,0,0,7,0,0,0,0,12,0,24,137,3,8,0,0,1,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Netanya,7400,33.0,741,297,7,290,13,4,0,0,8,1,0,0,0,5,0,0,0,0,3,0,44,136,5,6,0,0,0,5,0,0,0,43,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15
Netanya,7400,34.0,513,222,1,221,5,0,0,0,4,0,0,0,0,9,0,0,0,0,4,0,32,102,7,0,0,0,0,7,0,0,0,28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,21
Netanya,7400,35.0,541,253,1,252,5,2,0,0,8,0,0,0,2,7,2,0,0,0,14,0,40,86,2,3,0,0,0,0,0,0,0,53,0,0,0,0,0,3,0,0,0,0,0,0,0,2,23
Netanya,7400,36.0,613,259,5,254,7,8,0,0,9,0,0,0,0,9,0,0,0,0,17,0,36,99,5,7,0,0,1,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Netanya,7400,37.0,482,203,3,200,7,2,0,0,8,0,0,0,0,6,0,0,0,0,10,0,25,98,3,5,0,0,0,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Netanya,7400,39.0,705,298,5,293,6,4,0,0,3,0,0,0,0,3,0,0,0,0,16,0,13,179,4,9,0,0,2,4,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
Netanya,7400,40.0,540,243,2,241,8,3,0,1,8,0,0,0,0,15,0,0,0,0,7,0,35,84,2,7,0,0,0,1,0,0,0,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6
Netanya,7400,41.0,699,249,1,248,6,2,0,0,8,0,0,0,0,4,1,0,0,0,12,0,43,114,2,5,0,0,0,2,2,0,0,27,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18
Netanya,7400,42.0,542,298,4,294,9,10,0,0,3,0,0,0,0,7,0,0,0,0,17,1,25,125,3,3,0,0,0,2,0,3,0,48,0,0,0,0,2,0,0,0,0,0,0,0,0,0,36
Netanya,7400,43.0,521,220,1,219,2,2,0,0,8,0,1,0,0,2,0,0,0,0,18,0,36,102,2,5,0,0,0,1,1,0,0,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5
Netanya,7400,44.0,735,330,0,330,7,6,1,0,16,0,0,0,0,10,0,0,0,0,16,0,44,129,4,11,0,0,0,5,2,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
Netanya,7400,45.0,491,163,2,161,0,0,0,0,9,1,1,0,0,2,0,0,0,0,13,0,34,65,2,3,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Netanya,7400,47.0,683,497,5,492,9,81,0,0,20,0,0,0,1,45,0,0,0,0,17,0,13,129,1,21,0,0,0,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,112
Netanya,7400,49.0,724,403,6,397,9,10,1,0,15,0,0,0,0,10,0,0,0,0,26,0,47,110,4,18,0,0,0,7,0,0,0,131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
Netanya,7400,51.0,707,355,4,351,20,4,0,1,5,0,0,0,0,15,0,0,0,0,14,0,45,126,3,19,2,0,0,8,1,0,0,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
Netanya,7400,55.0,627,306,3,303,12,1,0,0,4,0,0,0,0,15,0,0,0,0,26,0,31,86,8,20,0,0,0,4,0,0,0,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
Netanya,7400,56.1,611,282,3,279,11,0,0,1,6,0,1,0,0,7,0,0,0,0,10,0,16,154,4,8,0,0,0,2,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,1,16
Netanya,7400,56.2,611,273,5,268,8,1,0,0,4,0,0,0,0,8,0,0,0,0,15,0,20,139,3,9,0,0,0,2,0,0,0,43,0,1,0,0,1,0,0,0,0,0,0,0,1,0,13
Netanya,7400,56.3,609,288,4,284,11,1,0,0,9,0,0,0,0,10,0,0,0,0,19,0,37,119,3,8,0,0,0,1,0,0,0,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
Netanya,7400,61.0,534,307,4,303,5,1,1,2,6,0,0,0,1,18,1,0,1,0,16,0,18,109,2,12,0,0,0,10,1,0,0,86,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11
Netanya,7400,62.0,548,345,6,339,4,8,0,0,14,0,0,0,0,8,0,0,0,0,11,0,22,121,2,7,0,0,1,5,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
Netanya,7400,63.0,755,481,4,477,8,20,0,0,8,0,0,0,0,9,0,0,0,0,25,0,26,149,2,5,0,0,1,3,0,0,0,58,0,0,0,0,0,1,0,0,1,0,0,1,0,0,160
Netanya,7400,64.0,738,497,2,495,1,33,0,0,7,0,0,0,0,32,0,0,0,0,31,0,6,166,2,15,0,0,0,6,0,0,0,58,0,0,0,0,0,1,0,0,0,0,0,0,1,1,135
Netanya,7400,65.0,694,404,2,402,5,18,0,0,10,0,0,0,0,9,0,0,0,0,25,0,8,173,3,7,1,0,0,2,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
Netanya,7400,66.0,545,364,1,363,7,17,0,0,10,0,0,0,1,13,0,0,0,0,20,0,3,127,3,12,0,0,0,9,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
Netanya,7400,68.1,640,427,4,423,8,8,0,0,17,1,0,0,0,17,0,0,0,0,29,0,10,144,1,3,0,0,0,6,1,0,0,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126
Netanya,7400,68.2,640,376,1,375,8,12,0,0,17,0,0,0,0,17,0,0,0,0,7,0,7,139,2,10,0,0,0,6,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
Netanya,7400,68.3,640,408,0,408,5,15,1,0,9,0,0,0,0,22,0,0,0,0,22,0,4,151,3,3,0,0,0,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
Netanya,7400,68.4,640,393,1,392,6,8,0,0,11,0,0,0,0,11,0,0,0,0,14,0,12,138,1,11,0,0,0,1,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
Netanya,7400,68.5,637,410,3,407,6,4,0,0,13,0,0,0,0,22,0,0,0,0,8,0,8,153,0,14,0,0,0,5,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,111
Netanya,7400,69.0,668,426,3,423,4,15,0,0,5,0,0,0,0,38,0,0,0,0,24,0,15,151,4,16,0,0,0,5,0,0,0,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90
Netanya,7400,71.0,647,432,3,429,8,10,0,0,19,1,0,0,1,28,0,0,0,0,19,0,6,167,5,18,0,0,0,10,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
Netanya,7400,72.0,689,429,1,428,11,17,0,0,22,0,0,0,0,31,0,0,0,0,27,0,7,158,5,9,0,0,0,4,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
Netanya,7400,73.0,775,622,2,620,34,4,0,0,16,1,0,0,1,5,0,0,0,0,46,0,21,163,6,26,0,0,0,19,0,0,0,269,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7
Netanya,7400,74.0,682,448,0,448,14,1,0,0,10,0,0,0,1,11,0,0,0,0,39,0,4,229,4,9,0,0,0,4,0,0,0,94,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26
Netanya,7400,75.0,588,398,4,394,7,4,0,0,16,0,0,0,0,5,1,0,0,0,24,0,19,177,3,11,0,0,0,8,0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
Netanya,7400,76.0,633,402,2,400,10,1,0,0,12,0,0,0,0,25,0,0,0,0,33,0,1,200,1,7,0,0,0,4,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
Netanya,7400,77.0,682,422,2,420,9,4,0,0,18,0,0,0,0,8,0,0,0,0,19,0,2,215,6,9,0,0,0,6,0,0,0,41,0,0,0,0,0,2,0,0,0,1,0,0,0,0,80
Netanya,7400,78.0,618,430,3,427,3,4,0,0,15,0,0,0,0,11,0,0,0,0,25,0,0,238,0,9,0,0,0,3,1,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,89
Netanya,7400,79.0,724,478,2,476,8,3,0,0,12,0,0,0,1,18,0,0,0,0,38,0,1,246,4,9,0,0,0,7,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74
Netanya,7400,81.0,606,297,4,293,8,7,0,0,7,0,0,0,0,7,0,0,0,0,15,0,11,136,4,1,0,0,0,4,2,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72
Netanya,7400,82.0,673,363,3,360,6,3,0,0,10,0,0,0,0,8,0,0,0,0,16,0,29,186,3,3,0,0,1,3,1,0,0,27,0,0,0,0,0,1,0,0,0,1,0,0,0,0,62
Netanya,7400,83.0,671,344,6,338,2,6,1,0,22,0,0,0,0,9,0,0,0,0,15,0,28,173,2,5,0,0,0,7,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,42
Netanya,7400,84.0,709,445,3,442,3,2,0,0,13,0,0,0,1,18,0,0,0,0,30,0,6,205,2,2,0,0,1,12,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
Netanya,7400,85.0,533,364,1,363,1,4,0,0,8,0,0,0,0,9,0,0,0,0,20,0,5,196,1,4,0,0,0,3,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Netanya,7400,86.0,702,338,14,324,7,1,0,0,11,0,0,0,1,5,0,0,0,0,23,0,17,165,0,3,1,0,0,2,0,0,0,31,0,0,0,0,2,0,0,0,0,1,0,0,0,0,54
Netanya,7400,87.0,575,293,4,289,9,1,0,0,15,0,0,0,0,3,0,0,0,0,12,0,42,143,0,1,0,0,0,3,0,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,3,0,31
Netanya,7400,88.0,567,265,0,265,11,3,0,0,13,0,0,0,1,11,0,0,0,0,16,0,18,83,2,5,1,0,0,6,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Netanya,7400,89.0,715,437,8,429,7,12,0,0,25,0,0,0,0,56,0,0,0,0,20,1,42,135,4,5,0,0,0,8,0,0,0,61,0,0,0,0,0,0,0,0,0,2,0,0,0,0,51
Netanya,7400,90.0,601,343,2,341,4,6,0,1,15,0,0,0,0,24,0,0,0,0,14,0,32,135,5,5,0,0,0,6,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34
Netanya,7400,91.1,581,319,8,311,8,8,0,0,11,0,0,0,0,10,0,0,0,0,17,0,10,122,1,8,0,0,0,9,0,0,0,61,0,0,0,1,0,0,0,0,0,1,0,0,0,0,44
Netanya,7400,91.2,581,310,2,308,3,6,1,0,12,0,0,0,0,12,0,0,1,0,19,0,34,133,1,3,0,0,2,2,1,0,0,47,0,0,2,0,0,0,0,0,0,1,0,1,1,0,26
Netanya,7400,91.3,581,308,9,299,4,3,0,0,18,0,0,0,0,11,0,0,0,0,23,0,30,111,3,3,0,0,0,8,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
Netanya,7400,91.4,579,308,5,303,5,11,0,0,16,0,0,0,1,11,0,0,0,0,15,1,23,110,3,4,0,0,0,3,0,0,0,64,1,0,0,0,0,1,0,0,0,2,0,1,0,0,31
Netanya,7400,92.0,681,338,7,331,5,1,0,0,4,0,0,0,0,5,1,0,0,0,17,0,64,131,8,2,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22
Netanya,7400,94.0,431,208,0,208,0,2,0,0,4,0,0,0,1,5,0,0,0,0,12,0,14,109,2,0,1,0,0,1,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,2,0,41
Netanya,7400,95.0,611,303,2,301,3,1,0,0,21,0,0,0,0,2,0,0,0,0,18,0,49,121,4,1,0,0,0,2,1,0,0,67,0,0,0,0,0,2,0,0,0,1,0,0,1,0,7
Netanya,7400,96.0,471,206,1,205,3,0,0,0,12,0,0,0,0,3,0,0,0,0,12,0,39,81,4,4,0,0,0,1,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,2,0,12
Netanya,7400,97.0,573,288,2,286,5,3,1,0,4,0,0,0,0,2,0,0,0,0,10,0,14,158,2,5,0,0,0,2,0,0,0,54,0,0,0,0,0,0,0,0,0,1,1,0,0,0,24
Netanya,7400,98.0,628,354,5,349,4,5,0,1,14,0,0,0,0,8,0,0,0,0,13,0,25,187,6,5,0,0,0,4,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31
Netanya,7400,99.0,673,292,4,288,6,1,0,0,7,0,0,0,0,6,0,0,0,0,18,0,7,160,3,7,0,0,1,0,1,0,0,36,0,0,0,0,0,0,0,0,0,1,0,1,1,1,31
Netanya,7400,101.0,576,235,4,231,5,1,1,0,9,0,0,0,0,5,0,0,0,0,19,0,8,119,1,5,0,0,0,2,1,0,0,20,0,0,0,1,2,1,1,0,0,0,1,0,1,0,28
Netanya,7400,102.0,528,256,1,255,1,2,0,0,14,0,0,0,0,4,0,0,0,0,20,0,30,120,0,3,0,0,0,5,0,0,0,30,0,0,0,0,0,1,0,0,1,1,0,1,1,0,21
Netanya,7400,103.0,518,256,2,254,4,0,0,0,4,0,0,0,0,5,0,0,0,0,14,0,63,94,2,3,0,0,0,3,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Netanya,7400,104.1,619,353,3,350,8,3,0,2,16,0,0,0,0,4,0,0,0,0,25,1,53,136,1,6,0,0,0,4,1,0,0,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18
Netanya,7400,104.2,619,384,0,384,9,3,0,0,17,0,0,0,2,10,2,0,0,0,21,0,41,158,4,7,0,0,0,3,0,0,0,77,1,0,0,0,0,1,0,0,0,0,1,0,1,0,26
Netanya,7400,104.3,617,359,3,356,4,3,0,0,19,0,0,0,1,3,0,0,0,0,20,0,67,118,4,6,0,0,0,1,3,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Netanya,7400,105.0,555,230,6,224,5,1,0,0,8,0,0,0,0,5,0,0,0,0,6,0,39,104,0,2,0,0,0,2,0,0,0,26,0,0,0,0,1,0,0,0,0,1,0,1,0,0,23
Netanya,7400,106.0,385,237,3,234,11,3,0,1,10,0,0,0,0,8,0,0,0,0,14,0,20,82,1,4,0,0,0,6,0,0,0,61,0,0,1,0,0,0,0,0,0,1,0,1,0,0,10
Netanya,7400,107.0,705,322,7,315,3,5,0,0,12,0,0,0,0,3,0,0,0,1,9,0,75,124,4,6,0,0,0,1,1,0,0,46,0,0,1,0,0,1,0,0,0,1,1,0,5,0,16
Netanya,7400,108.0,674,377,4,373,13,1,1,0,8,0,0,0,0,7,0,0,0,0,24,0,67,141,5,5,0,0,0,1,3,0,0,81,0,0,0,0,0,0,0,0,0,0,3,0,1,0,12
Netanya,7400,112.0,646,414,6,408,18,2,0,0,14,1,0,0,0,5,0,0,0,0,34,0,53,148,3,7,0,0,0,11,0,0,0,87,0,0,0,0,0,0,0,0,0,0,1,0,2,0,22
Netanya,7400,114.0,653,363,7,356,8,1,0,0,9,0,0,0,0,9,0,0,0,0,20,0,34,192,5,3,0,0,0,1,1,0,0,39,1,0,0,0,0,0,0,0,0,0,0,1,0,0,32
Netanya,7400,115.0,647,470,1,469,24,1,0,0,9,0,0,0,0,1,0,0,0,0,19,0,4,172,12,18,1,0,0,15,0,1,0,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Netanya,7400,118.0,656,404,1,403,6,48,0,0,9,0,0,0,0,36,0,0,0,0,20,0,23,161,2,8,0,0,0,5,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51
Netanya,7400,120.0,633,331,1,330,11,5,0,0,6,0,0,0,0,10,0,0,0,0,15,1,25,121,5,16,0,0,0,5,3,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Netanya,7400,121.0,713,314,0,314,11,1,0,0,5,1,0,0,0,11,0,0,0,0,12,0,12,140,6,16,0,0,0,4,2,0,0,73,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18
Netanya,7400,125.0,505,347,1,346,22,6,0,0,23,0,0,0,1,6,0,0,0,0,25,0,23,84,3,15,0,0,0,5,1,0,0,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26
Netanya,7400,126.0,741,398,3,395,11,2,0,0,12,0,0,0,0,10,0,0,0,0,25,0,43,177,3,7,0,0,0,5,1,0,0,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30
Netanya,7400,128.0,607,373,1,372,10,1,0,0,9,0,0,0,0,10,0,0,0,0,15,1,46,165,3,6,0,0,0,0,2,0,1,84,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17
Netanya,7400,129.0,704,427,0,427,6,5,0,0,29,1,0,0,0,14,0,1,0,0,21,0,22,213,5,14,0,0,0,10,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Netanya,7400,133.0,571,339,3,336,4,8,0,0,11,0,0,0,0,10,0,0,0,1,22,0,35,136,2,4,0,0,0,4,0,0,0,64,1,0,0,0,0,0,0,0,0,0,1,0,0,1,32
Netanya,7400,135.1,626,369,4,365,14,3,0,0,8,0,0,0,0,12,0,0,0,0,23,0,47,138,3,10,0,0,0,7,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
Netanya,7400,135.2,626,390,1,389,7,6,0,0,12,0,0,0,0,8,0,0,0,0,26,0,29,145,2,15,0,0,0,11,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Netanya,7400,135.3,626,390,2,388,11,8,0,0,17,0,0,0,0,5,0,0,1,0,29,0,31,138,3,5,0,0,0,6,0,0,0,105,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27
Netanya,7400,135.4,626,390,2,388,13,8,0,0,17,0,0,0,0,18,0,0,0,0,22,0,32,155,5,8,0,0,0,3,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
Netanya,7400,135.5,626,359,2,357,6,0,0,0,6,0,0,0,0,7,0,0,0,0,27,0,37,150,4,9,0,0,0,7,1,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Netanya,7400,135.6,626,383,2,381,7,6,0,0,27,0,0,0,1,9,0,1,0,0,28,0,36,140,4,9,0,0,0,4,0,0,0,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22
Netanya,7400,135.7,621,396,1,395,16,5,0,0,17,0,0,0,0,7,0,0,0,0,17,0,32,144,5,12,0,0,0,9,2,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31
Netanya,7400,136.0,588,355,0,355,14,1,0,0,8,0,0,0,3,11,0,0,0,0,22,1,7,164,0,7,0,0,0,10,0,0,0,78,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27
Netanya,7400,137.1,672,262,1,261,6,3,0,0,5,0,0,0,0,3,0,0,0,0,13,0,14,134,2,13,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
Netanya,7400,137.2,672,291,3,288,4,2,1,1,5,0,0,0,0,10,0,0,0,0,12,0,20,155,3,5,0,0,0,5,0,0,0,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
Netanya,7400,137.3,672,270,2,268,6,2,0,0,4,0,0,0,0,7,0,0,0,0,21,0,20,128,3,12,0,0,0,4,0,0,0,43,0,1,0,0,0,1,1,0,0,0,1,0,0,1,13
Netanya,7400,137.4,670,247,2,245,6,1,0,0,8,0,0,0,0,7,0,0,0,0,6,0,22,126,5,4,0,0,0,6,0,1,0,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
Netanya,7400,138.0,577,254,5,249,10,1,0,1,9,0,0,0,0,4,0,0,0,0,14,0,22,113,3,7,0,0,0,4,1,0,0,48,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10
Netanya,7400,139.0,762,209,0,209,3,2,0,1,7,0,0,0,0,6,0,0,0,0,8,0,16,104,4,4,0,0,0,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Netanya,7400,141.0,715,247,1,246,2,5,0,0,5,0,0,0,0,2,0,0,0,0,21,0,32,108,1,7,0,0,0,1,0,1,0,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
Netanya,7400,143.0,644,379,2,377,17,5,0,0,17,0,0,0,0,10,0,0,0,0,19,0,39,137,3,11,0,0,0,3,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Netanya,7400,144.0,675,269,0,269,7,2,0,0,4,0,0,0,0,11,0,0,0,0,13,0,16,143,2,8,0,0,0,5,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Netanya,7400,145.0,665,193,1,192,4,0,0,0,4,0,0,0,0,3,0,0,0,0,8,1,43,71,5,6,0,0,0,2,2,0,0,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11
Netanya,7400,146.0,603,335,0,335,8,0,0,0,16,1,0,0,0,6,0,0,0,0,25,0,48,95,3,11,0,0,0,10,2,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
Netanya,7400,147.0,618,485,2,483,0,449,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Netanya,7400,148.0,590,347,4,343,6,0,0,0,5,0,0,0,1,8,0,0,0,0,19,0,38,141,1,17,0,0,0,6,0,0,0,80,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19
Netanya,7400,151.0,552,254,5,249,4,2,0,0,9,0,0,0,2,7,0,0,0,0,9,0,26,130,2,5,0,0,0,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23
Netanya,7400,152.0,623,290,6,284,10,2,1,0,11,0,0,0,0,5,0,0,0,0,18,0,39,121,1,4,0,0,0,2,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Netanya,7400,153.0,531,308,8,300,2,6,0,0,5,0,0,0,0,8,0,0,0,0,20,0,19,135,6,1,0,0,0,3,4,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39
Netanya,7400,155.0,704,504,2,502,19,6,0,0,21,0,0,0,0,10,1,0,0,0,30,0,19,176,5,8,0,0,0,8,0,0,0,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41
Netanya,7400,156.0,716,490,2,488,19,5,0,1,27,0,0,0,0,8,1,0,0,0,37,0,27,162,8,8,0,0,0,10,0,0,0,145,0,0,0,0,0,0,0,0,0,1,0,1,0,0,28
Netanya,7400,157.1,616,310,9,301,5,1,1,0,15,0,0,0,0,5,0,0,0,0,17,0,22,152,3,2,0,0,1,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Netanya,7400,157.2,616,306,3,303,0,3,0,0,14,0,0,0,0,7,0,0,0,0,27,0,40,139,2,5,0,0,0,3,0,0,0,26,1,0,0,0,0,0,0,0,0,1,1,0,0,0,34
Netanya,7400,157.3,616,321,2,319,5,2,0,0,18,0,0,0,0,8,0,0,0,0,31,1,34,134,3,4,2,0,0,6,0,0,0,44,0,0,0,1,0,0,0,0,0,0,0,0,2,0,24
Netanya,7400,157.4,616,345,1,344,2,2,0,0,15,1,0,0,0,19,0,0,0,0,16,0,35,169,2,5,0,0,0,4,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Netanya,7400,157.5,616,346,3,343,7,0,0,0,23,0,0,0,0,6,0,0,0,0,27,0,37,146,1,3,0,0,0,3,0,0,0,48,0,0,0,0,0,2,0,0,0,0,0,1,0,0,39
Netanya,7400,157.6,612,299,3,296,8,3,0,0,11,0,0,0,0,8,0,0,1,0,16,0,46,96,3,9,0,0,0,7,1,0,0,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19
Netanya,7400,160.0,721,501,3,498,22,4,0,0,14,0,0,0,0,7,0,0,0,0,45,0,52,166,0,7,0,0,0,7,0,0,0,146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27
Netanya,7400,161.0,538,407,2,405,18,0,0,0,11,0,0,0,1,3,0,0,0,0,11,0,5,106,9,17,0,0,0,7,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Netanya,7400,162.0,715,421,4,417,22,1,0,0,7,0,0,0,0,1,0,0,0,0,19,0,3,113,20,10,0,0,0,5,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Netanya,7400,163.0,558,352,1,351,10,1,0,0,19,0,0,0,0,2,0,0,0,0,17,0,63,142,2,7,0,0,0,2,0,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Netanya,7400,164.0,602,412,6,406,9,0,0,0,21,0,0,0,0,9,0,0,0,0,28,0,46,143,4,8,0,0,0,5,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,1,2,0,12
Netanya,7400,165.0,671,306,5,301,2,11,0,0,5,0,0,0,0,6,0,0,0,0,12,0,17,155,6,16,0,0,0,5,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Netanya,7400,166.0,706,440,4,436,7,2,0,0,15,0,1,0,2,10,0,0,0,0,32,0,44,177,3,11,0,0,0,9,1,0,0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,1,37
